Epoch,Node_Train_Loss,Net_Train_Loss,Node_Valid_Loss,Net_Valid_Loss,Time
1,1.0054210603237153,1.0262311697006226,1.0004056990146637,1.0315982699394226,42.39
2,1.0000595271587371,1.0247949361801147,1.0005322992801666,1.0273003578186035,97.84
3,0.998307716846466,1.0274119615554809,0.9984225332736969,1.030820369720459,150.03
4,0.9975877165794372,1.0229896903038025,0.9992737770080566,1.019540250301361,212.4
5,0.9965371966362,1.0211831688880921,1.0001986622810364,1.0200042128562927,260.25
6,0.9953470170497895,1.0211734890937805,1.0026965737342834,1.0203378796577454,304.57
7,0.9951407611370087,1.022304368019104,1.005547046661377,1.0183544158935547,348.04
8,0.9932776391506195,1.0206008791923522,1.0076340436935425,1.023309051990509,395.91
9,0.9956700563430786,1.0316282749176025,1.000391036272049,1.0397781729698181,445.8
10,0.9913185775279999,1.0475059866905212,1.0076608061790466,1.0424464344978333,499.48
11,0.9902048945426941,1.0472188234329223,1.0078930854797363,1.039296269416809,544.1
12,0.9898993790149688,1.0388306021690368,1.0049158930778503,1.0422860383987427,585.4
13,0.9926913380622864,1.0481936454772949,1.013081133365631,1.0453397631645203,627.16
14,0.988318920135498,1.0460611701011657,1.0105584263801575,1.0415575504302979,673.61
15,0.9872155010700225,1.037278687953949,1.0124419927597046,1.0354217290878296,715.91
16,0.9895650506019592,1.0277360558509827,1.0156304240226746,1.0273271203041077,758.51
17,0.9842734217643738,1.023677933216095,1.020423948764801,1.0314189791679382,801.32
18,0.9808383405208587,1.029759669303894,1.0129375457763672,1.0395691990852356,843.64
19,0.9804889559745789,1.0369555830955506,1.0147993564605713,1.0419114232063293,890.04
20,0.9800388395786286,1.0374265670776368,1.0224507451057434,1.041538417339325,932.16
21,0.9778627276420593,1.0378300428390503,1.0223468542099,1.0402493476867676,972.0
22,0.9772521436214447,1.0402841806411742,1.0241308808326721,1.0533379316329956,1019.03
23,0.9789766073226929,1.0377061009407043,1.0227800607681274,1.0320542454719543,1070.82
24,0.9761073291301727,1.0237796664237977,1.0163051187992096,1.0307121872901917,1116.78
25,0.9740212321281433,1.0328566431999207,1.0338055789470673,1.0334298610687256,1160.43
26,0.9707931637763977,1.0399543285369872,1.0234644711017609,1.041624665260315,1212.42
27,0.971114844083786,1.041136872768402,1.033783197402954,1.0435619354248047,1347.84
28,0.9701639592647553,1.0377256274223328,1.0242574214935303,1.0446244478225708,1418.68
29,0.9677121877670288,1.0341878533363342,1.0232276022434235,1.040069580078125,1483.71
30,0.9667619943618775,1.0416610479354858,1.0565382242202759,1.0568235516548157,1530.1
31,0.9686266005039215,1.047282612323761,1.011073350906372,1.0408461093902588,1577.59
32,0.9707010149955749,1.0402611255645753,1.0309118032455444,1.051271378993988,1628.23
33,0.9753963828086853,1.0484777212142944,1.018084555864334,1.0494422316551208,1695.39
34,0.9746767520904541,1.0518713116645813,1.024221032857895,1.0511494874954224,1743.05
35,0.968468326330185,1.047624671459198,1.0228098630905151,1.0584840774536133,1798.31
36,0.959526926279068,1.051365900039673,1.023620992898941,1.053750216960907,1846.52
37,0.9577514886856079,1.0470929741859436,1.0259364545345306,1.0476519465446472,1902.4
38,0.9543054521083831,1.048353660106659,1.0305701792240143,1.0512540936470032,1951.0
39,0.9518075168132782,1.0509576082229615,1.0427852272987366,1.051201581954956,2001.0
40,0.9538191974163055,1.0473220825195313,1.044020652770996,1.0468750596046448,2047.58
41,0.952010452747345,1.0416167378425598,1.0384470522403717,1.0482928156852722,2111.25
42,0.947858464717865,1.0496501088142396,1.0740113854408264,1.047892153263092,2158.06
43,0.9487824976444245,1.050796890258789,1.0410867631435394,1.0473414659500122,2201.08
44,0.9538763642311097,1.042069149017334,1.0409709811210632,1.0499743223190308,2247.66
45,0.9519743621349335,1.0468108296394347,1.0548343062400818,1.0455586910247803,2300.62
46,0.9462381482124329,1.0449506521224976,1.0433933436870575,1.0437549352645874,2347.03
47,0.9454318165779114,1.0455705642700195,1.0515602827072144,1.0457242131233215,2394.33
48,0.9476446866989136,1.045517086982727,1.0421673655509949,1.0439282655715942,2447.26
49,0.9430479347705841,1.0495796918869018,1.0588995814323425,1.053045928478241,2493.98
50,0.9478348672389985,1.0506561398506165,1.0505626201629639,1.053484559059143,2537.17
