Epoch,Train_RMSE,Valid_RMSE,Test_RMSE,Train_MAE,Valid_MAE,Test_MAE,Train_Pearson,Valid_Pearson,Test_Pearson,Time
1,31.57846570781996,20.272486128929927,23.400271213622585,26.883728218078613,19.848468780517578,22.509370803833008,0.010064636883762548,0.012186459807019804,0.007336965242478179,30.91
2,31.144126953195492,19.765633491846003,22.901890359340427,26.346845436096192,19.331371307373047,21.993059158325195,0.0011850978303475893,0.003299329921900809,-0.0025383142068507846,61.64
3,30.69175779557162,19.26090238903265,22.40635078865058,25.834444046020508,18.816617965698242,21.47998809814453,0.0018567841177541458,0.007803152782705848,-0.004953761470634742,91.15
4,30.24123206318186,18.707443567313486,21.863770136462698,25.300730323791505,18.252017974853516,20.91806411743164,0.004299473451986717,0.009557202143618996,0.0008594349703803762,118.97
5,29.76778791764288,18.098771263271836,21.26774089974099,24.709397506713866,17.632028579711914,20.301185607910156,0.007218562488956868,0.01657181990005756,0.010909782105103051,146.47
6,29.227161796765966,17.432098317695793,20.615291275531373,24.068291664123535,16.953773498535156,19.626277923583984,0.012175311797791312,0.013167495718102929,0.00685808361867876,174.54
7,28.64213056087843,16.687788942957287,19.887588448990144,23.35402641296387,16.198135375976562,18.87491226196289,0.011285309213246835,0.02041877340999211,0.010320613604915815,201.82
8,28.00033841609804,15.852790254788104,19.072376731787227,22.555173873901367,15.35142707824707,18.034849166870117,0.012754078714101724,0.017789757567338797,0.012407037641319538,229.36
9,27.263625519898447,14.937920344994428,18.180567098402932,21.679281520843507,14.424147605895996,17.117176055908203,0.012831401805055246,0.018406109811402692,0.014028510587077648,256.19
10,26.452017158072408,13.93647194393691,17.206375466362843,20.70983772277832,13.4092435836792,16.115476608276367,0.012761790409132648,0.021169272235685238,0.01708224933556745,282.72
11,25.655416845437994,12.781482797008897,16.08547079216113,19.619592571258544,12.237370491027832,14.961186408996582,0.01433369760248165,0.02278825655423788,0.019709399281500083,310.22
12,24.688956147720432,11.581858003552501,14.924201696058937,18.45549726486206,11.017678260803223,13.761937141418457,0.016040241048851187,0.02542160758947304,0.022021399705203733,337.48
13,23.69915301262104,10.321640495202642,13.707290068623726,17.221289539337157,9.731866836547852,12.49984359741211,0.017938082257148002,0.027391838765271945,0.024140258566114375,364.62
14,22.74076558591627,8.97408930586435,12.407733204003009,15.917123603820801,8.347107887268066,11.14272403717041,0.01992897876748237,0.030716722686736447,0.028341746388331077,391.76
15,21.724178078295395,7.656916375257441,11.133867822787932,14.581916952133179,6.978507995605469,9.80202579498291,0.022133343584398158,0.0330519559799379,0.03123659891973326,418.95
16,20.77653476081804,6.392259757100465,9.892015693846462,13.261211442947388,5.636173725128174,8.482254028320312,0.02599372611188115,0.04075668578525329,0.03842661421631131,446.18
17,19.8896352469254,5.287195955377164,8.749584079121544,12.01049256324768,4.418954372406006,7.246402740478516,0.03338166320871094,0.0556899593067957,0.051615363021051366,473.14
18,19.055136076842444,4.511668230574841,7.814471430948941,10.878725576400758,3.514819383621216,6.2076029777526855,0.05023672327392174,0.08303186926232504,0.07826213364680332,500.17
19,18.380267845252757,4.145775697138166,7.090249428820584,9.969819688796997,3.012166738510132,5.385215759277344,0.08095197833578666,0.1368053154776273,0.12780309717158672,527.35
20,17.7810125834566,4.213042290530309,6.6530891757930535,9.321924209594727,2.960834503173828,4.8897175788879395,0.12645605210279026,0.200384926766359,0.18451511879250865,554.41
21,17.42369367609404,4.633691405220935,6.424037448607634,8.907445812225342,3.30562424659729,4.634883403778076,0.1741385612588891,0.25200800433845305,0.22260134256368247,581.51
22,17.127073733217998,5.230581064421464,6.420112312261428,8.710049533843994,3.9066858291625977,4.642539978027344,0.2074698083500623,0.2438704592532645,0.2666830120984951,608.96
23,16.892723253826155,5.817990242990211,6.557395184835776,8.66427731513977,4.530786514282227,4.7978949546813965,0.1905628633022111,0.2675344455818881,0.2178442519785881,635.75
24,16.765747428226618,6.282642115341514,6.7131591245946876,8.647223734855652,5.056025505065918,4.9881181716918945,0.21985218944414459,0.36834222762004454,0.30184701826090266,662.83
25,16.702880509302712,6.373180952657964,6.718448224054915,8.624772787094116,5.180994510650635,5.007917404174805,0.22251642041050892,0.248127500131822,0.2043236365831776,690.36
26,16.597879813276137,6.885216629731419,6.987652924694822,8.660583639144898,5.724018096923828,5.280749797821045,0.17466472036377312,0.20062059973968696,0.1750560773314806,717.32
27,16.59717445455334,7.220000716021811,7.126183662473807,8.776074981689453,6.12501859664917,5.452550888061523,0.17460409284665518,0.2546748832584278,0.19954472300006815,743.8
28,16.543747214564604,7.272549256400232,7.116123492605487,8.757089996337891,6.22407341003418,5.470295429229736,0.1935805584358411,0.2871349022317323,0.19910394964319422,770.14
