Epoch,Train_RMSE,Valid_RMSE,Test_RMSE,Train_MAE,Valid_MAE,Test_MAE,Train_Pearson,Valid_Pearson,Test_Pearson,Time
1,31.82321064631669,20.57748432943456,23.697222402833944,27.17032947540283,20.159116744995117,22.81646728515625,-0.006512551625577176,-0.017928677470333273,-0.022031708115687332,34.26
2,31.406269385488418,20.07808700142319,23.20479397406722,26.65638656616211,19.65003204345703,22.306692123413086,-0.014641082246868779,-0.011782617180457243,-0.022573417966709933,86.08
3,30.954174552735388,19.56282759809564,22.700701275046686,26.144417190551756,19.12481689453125,21.78471565246582,-0.015308246640785016,0.01931794643290654,-0.004949705642167338,122.87
4,30.48305934020208,18.957553229857766,22.11144397342344,25.58746452331543,18.5074405670166,21.17448616027832,-0.00277717998787173,0.03223612485342117,0.013992122670430042,158.75
5,29.96729392928791,18.29286823656456,21.4590376161224,24.945399665832518,17.83032989501953,20.499052047729492,0.004709580343946088,0.041864252353670875,0.012721400172978937,191.82
6,29.364715152231252,17.543452784321083,20.726786302033325,24.231594848632813,17.067630767822266,19.741411209106445,0.008512447095857568,0.05689998563631699,0.025019318875000605,224.28
7,28.698257829377138,16.673980837307287,19.874414975175213,23.417519760131835,16.184606552124023,18.861251831054688,0.016957798460951128,0.06829725872698139,0.048294547642076,258.19
8,27.940676542268058,15.678221371259271,18.902953612423577,22.473484420776366,15.174790382385254,17.860219955444336,0.02384957295213948,0.08296011038168404,0.06952530553366018,292.95
9,27.047639906726165,14.53427335399713,17.79131484149113,21.407509517669677,14.015556335449219,16.71646499633789,0.035608988023732566,0.07775948557790961,0.0790775102968855,329.01
10,26.01858457851307,13.212988641774285,16.52254448680225,20.173155975341796,12.675548553466797,15.410594940185547,0.05278346053867633,0.06690588992807052,0.08954112431688703,360.63
11,24.988958682391576,11.650247045689028,15.036989000727766,18.745154571533202,11.085210800170898,13.876358985900879,0.05357388929290491,0.05678782816407438,0.0742891222266694,400.09
12,23.681354975725696,9.87426523299843,13.282122558653265,17.139308071136476,9.272900581359863,12.05678653717041,0.04859793171922553,0.08409826205032628,0.09106890113771454,430.73
13,22.19841829112348,8.037027025322343,11.487661625801234,15.249704170227051,7.375791072845459,10.175545692443848,0.0377009787527727,0.08025354760413889,0.106750836531868,461.47
14,20.8986702308887,6.291217543717038,9.77564720099095,13.42342233657837,5.528517246246338,8.35986614227295,0.03521775389003271,0.08545389133509215,0.09827324969161365,490.07
15,19.658585392380516,4.903887137217315,8.3088012726787,11.744785022735595,3.985609531402588,6.765628814697266,0.03612599192233096,0.09822377877561292,0.10599700183657233,520.81
16,18.661045417898407,4.165961371174506,7.196572059950661,10.308055067062378,3.0690724849700928,5.51678466796875,0.04108321979894411,0.11134631703037048,0.11334155351476106,549.13
17,17.882776332167037,4.265705261593231,6.554289413567033,9.379993295669555,3.0027387142181396,4.792744159698486,0.0491592657538206,0.12998825476974127,0.12353773219914191,578.35
18,17.289824780028056,4.888578431550515,6.374357004088818,8.793049383163453,3.571119785308838,4.604325771331787,0.06192472513003755,0.1518961607292415,0.14631448831857038,607.39
19,16.944230609579844,5.634633271300873,6.478076937212413,8.593065977096558,4.353703022003174,4.734135150909424,0.07938783782253289,0.15983139142798758,0.15761509795269416,635.64
20,16.733277231606188,6.207745961644727,6.671151972953415,8.570587968826294,4.976428508758545,4.9512152671813965,0.07753878394232684,0.1475513449161298,0.1386166433715197,663.92
21,16.70956194665853,6.5800816034051355,6.805871661191057,8.663792848587036,5.394958019256592,5.107414722442627,0.07664652197111618,0.1727571511776526,0.15808641740683413,691.85
22,16.637338210192667,6.921115532192837,6.979387999104293,8.769053077697754,5.7747039794921875,5.30809211730957,0.09083456196614091,0.17550522672931423,0.15922053672320918,717.52
