Epoch,Train_RMSE,Valid_RMSE,Test_RMSE,Train_MAE,Valid_MAE,Test_MAE,Train_Pearson,Valid_Pearson,Test_Pearson,Time
1,31.703029268814927,20.500748783485783,23.622583013350937,27.0274320602417,20.08128547668457,22.739505767822266,-0.021566052999191017,0.015396233804131871,-0.016583285047865184,37.99
2,31.378021021840595,20.087512245008323,23.217480302598783,26.62576847076416,19.659961700439453,22.32023048400879,-0.01744141046839431,0.03097688297460085,0.005748985315449038,103.95
3,30.97749102091988,19.593180719650668,22.732462065138673,26.17225570678711,19.155874252319336,21.81831169128418,0.012937799182921242,0.04831778894310278,0.06109939273597281,142.28
4,30.51996046951154,19.022363451456208,22.17219845385982,25.631613540649415,18.573566436767578,21.237728118896484,0.0177603623000611,0.05133061697651588,0.05189390376022539,176.77
5,30.022020269292415,18.363938927411176,21.528446983956265,25.011359405517577,17.902591705322266,20.571149826049805,0.023118339200771824,0.05089701930168581,0.0506787737500444,210.11
6,29.42009628518723,17.60097733298273,20.782029766855516,24.29778919219971,17.125885009765625,19.798608779907227,0.028723877858195655,0.04970955196110104,0.04855854861268981,242.52
7,28.736786514325534,16.71552794594651,19.91641009603089,23.463442993164062,16.22626495361328,18.90341567993164,0.024995821949609587,0.04569132894010258,0.038494000744892856,274.35
8,27.967531779946274,15.705320411675734,18.928830620566856,22.504271602630617,15.20083999633789,17.884611129760742,0.02048666695278118,0.038315752100951145,0.03681022883970779,305.08
9,27.074322422386633,14.59343266601587,17.845656845902838,21.43853759765625,14.07168960571289,16.768205642700195,0.01881119101687383,0.036426605055955213,0.0345122097296143,337.11
10,26.09326770816452,13.3725726340349,16.65569300194381,20.261273097991943,12.830357551574707,15.540350914001465,0.018291549446914464,0.030411693850751063,0.03089221465005109,368.13
11,25.13765313677093,12.011818470114521,15.331952627186945,18.938180255889893,11.443305015563965,14.170389175415039,0.018067923769472742,0.028319699384062327,0.03227646341062083,399.68
12,24.024067446009028,10.643081896741291,14.013248714212104,17.584253120422364,10.041452407836914,12.79939079284668,0.018948925377004315,0.03144278073680886,0.03286119666535566,430.89
13,22.93051925996213,9.266320754074014,12.682880932579948,16.200135231018066,8.619402885437012,11.405887603759766,0.01930124403081967,0.02976012740705895,0.03371594868085863,461.52
14,21.915960152071982,7.849694176809285,11.311211106866566,14.794205665588379,7.136958599090576,9.958038330078125,0.021113147472181897,0.031908184835359246,0.037526208291618346,492.36
15,20.87704318891954,6.552527707247642,10.028550780123304,13.403563022613525,5.746182441711426,8.588743209838867,0.02311445988239514,0.03247694068732763,0.045065345743212734,523.77
16,19.95249642836091,5.421427683558249,8.849201368946469,12.08238263130188,4.486802101135254,7.306064128875732,0.02923936007327636,0.0403457060432458,0.05477479641527122,555.37
17,19.12234935468258,4.6033799317745485,7.83664773934157,10.922133255004884,3.5284271240234375,6.180752754211426,0.034861526349139554,0.04588808579013652,0.06294872789932981,586.18
18,18.37455878733616,4.277988500207797,7.116243033862193,9.952398109436036,3.084195137023926,5.370319843292236,0.04004163111339483,0.05333427757551688,0.069579319641962,616.86
19,17.810631712259564,4.41728052635727,6.657444519889023,9.289262866973877,3.133932590484619,4.870523452758789,0.04409894766893735,0.05769774530968096,0.07781111652658472,647.25
20,17.335705757397236,4.8378717008612515,6.487154077851486,8.892700672149658,3.528779983520508,4.704537391662598,0.04746709891366574,0.057046394775494044,0.08348177210951493,674.84
21,17.09559605200032,5.464271150029965,6.515687352163437,8.722127628326415,4.182760238647461,4.761011600494385,0.05066911045836285,0.06516841410861611,0.08335488189265439,702.15
22,16.905698813092844,6.1011745510270075,6.6840686016294795,8.69248948097229,4.863215923309326,4.961636543273926,0.05262497729525882,0.06440814623102836,0.0855978343177575,729.17
23,16.760973874114242,6.46646711821585,6.817757074246449,8.73234920501709,5.263980865478516,5.1131205558776855,0.054521705174259215,0.07457459647229876,0.08980201436256345,758.91
24,16.714670916486376,7.030026477747579,7.082919957683633,8.803844594955445,5.872051239013672,5.4045538902282715,0.05751749096170922,0.06953811375303084,0.09203222008865572,791.23
25,16.664391851948515,6.9849443651631065,7.045849101633406,8.784959316253662,5.819315433502197,5.365664482116699,0.06100562131983306,0.06726648847420022,0.09705506083620438,822.24
26,16.619950191547108,7.297853849378238,7.210216680437379,8.801879930496217,6.162860870361328,5.541653156280518,0.061747042457881526,0.07253730395012709,0.10111506271415581,853.87
