Epoch,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,1.1004534244537354,1.2426246643066405,0.48444539308547974,0.2589528262615204,4.98
2,1.0708706080913544,1.2230056285858155,0.4235139489173889,0.2574564814567566,11.12
3,1.07189861536026,1.2155213475227356,0.41110965609550476,0.28795287013053894,17.26
4,1.0745860576629638,1.209748089313507,0.4439888298511505,0.3281192183494568,22.79
5,1.0681693434715271,1.2005975365638732,0.46820902824401855,0.3611561954021454,27.45
6,1.0804604232311248,1.1982319593429565,0.42274007201194763,0.44434940814971924,33.48
7,1.0634937644004823,1.1840449452400208,0.46790188550949097,0.4718223810195923,38.26
8,1.0650300562381745,1.1710673928260804,0.4765179455280304,0.5800076723098755,44.13
9,1.065706729888916,1.1605717539787292,0.49738985300064087,0.46682241559028625,48.71
10,1.059969002008438,1.1389198422431945,0.433987557888031,0.8208584785461426,54.93
11,1.0580843806266784,1.122293198108673,0.4278496205806732,0.9109636545181274,60.27
12,1.0595173776149749,1.1150387287139893,0.4471004605293274,0.8603735566139221,65.75
13,1.0614218413829803,1.1108546733856202,0.4889579713344574,0.42076289653778076,70.57
14,1.0481392681598662,1.1016672372817993,0.4920830726623535,0.9137803316116333,76.48
15,1.0430268883705138,1.0996597111225128,0.48461443185806274,0.4633232057094574,81.77
16,1.0473356187343597,1.0913389563560485,0.44555094838142395,0.6478360295295715,87.48
17,1.0373862504959106,1.0828492879867553,0.46840900182724,0.7859072685241699,93.28
18,1.038281500339508,1.082144057750702,0.48486924171447754,0.4394671320915222,98.19
19,1.0261963784694672,1.083780086040497,0.486349493265152,0.9435043931007385,104.15
20,1.0267251551151275,1.079055017232895,0.5247397422790527,0.42694881558418274,108.41
21,1.0184015035629272,1.0802623629570007,0.47578465938568115,0.6894246339797974,114.49
22,1.0210487246513367,1.0786274552345276,0.5166476368904114,0.5062916278839111,119.13
23,1.0102861881256104,1.0765274167060852,0.48003944754600525,0.7743902802467346,125.16
24,1.0187280833721162,1.0772883415222168,0.5071111917495728,0.5096870064735413,129.8
25,1.0451478481292724,1.07627534866333,0.44951048493385315,0.8202908635139465,135.94
