Epoch,TruePositive,FalsePositive,TrueNegative,FalseNegative,Precision,Recall,Fscore,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,1071581,247471,0,0,0.8123872296164215,1.0,0.8964830653638597,0.6737060725688935,0.726255202293396,0.5361511707305908,0.7181734442710876,30.61
2,1071581,247471,0,0,0.8123872296164215,1.0,0.8964830653638597,0.677479726076126,0.7246324241161346,0.5525857210159302,0.7241964936256409,69.0
3,1071581,247471,0,0,0.8123872296164215,1.0,0.8964830653638597,0.6696881592273712,0.7295111954212189,0.5847766995429993,0.7263633012771606,104.35
4,1071581,247471,0,0,0.8123872296164215,1.0,0.8964830653638597,0.6664839029312134,0.7287375628948212,0.5670801997184753,0.7244357466697693,134.01
5,1071581,247471,0,0,0.8123872296164215,1.0,0.8964830653638597,0.6667877972126007,0.7277444958686828,0.5678087472915649,0.7238829731941223,162.67
