Epoch,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,1.1228576362133027,1.250358521938324,0.38757336139678955,0.2770107686519623,9.39
2,1.1161025226116181,1.2408913135528565,0.4045591354370117,0.2656605839729309,19.67
3,1.1125982105731964,1.2340330839157105,0.41689226031303406,0.2573204040527344,29.99
4,1.1106959223747253,1.2288121581077576,0.43217581510543823,0.25309327244758606,39.77
5,1.110852551460266,1.225295102596283,0.44887006282806396,0.25087374448776245,49.62
6,1.1085026502609252,1.2222527503967284,0.44798076152801514,0.24975883960723877,59.34
7,1.1081281661987306,1.2181944370269775,0.4565887153148651,0.2507060766220093,69.21
8,1.1073889076709746,1.2154516458511353,0.4542309045791626,0.2539514899253845,79.46
9,1.1063535928726196,1.2124436855316163,0.45545101165771484,0.2595316767692566,89.47
10,1.1063691079616547,1.2085267901420593,0.46538564562797546,0.26646193861961365,99.09
11,1.1048114240169524,1.2052652359008789,0.4669068455696106,0.2759588658809662,108.62
12,1.1036636471748351,1.2019930124282836,0.4653552174568176,0.2882097363471985,118.36
13,1.1029964447021485,1.1992825627326966,0.4592466652393341,0.3094124495983124,128.06
14,1.1022803246974946,1.195081615447998,0.45542553067207336,0.32936498522758484,137.65
15,1.1022482931613922,1.1917396426200866,0.4540112614631653,0.34922531247138977,147.18
16,1.1003780364990234,1.1881953716278075,0.4646835923194885,0.365269273519516,156.52
17,1.099806833267212,1.1849480390548706,0.4714057743549347,0.3833334445953369,166.21
18,1.0986693859100343,1.1820035934448243,0.46628713607788086,0.4057518243789673,175.68
19,1.0968901872634889,1.178847897052765,0.4644649624824524,0.4257854223251343,185.36
20,1.0955640375614166,1.1755804181098939,0.4701896607875824,0.4441874623298645,195.07
21,1.0943952560424806,1.1736752390861511,0.46689465641975403,0.47700464725494385,205.04
22,1.0924820363521577,1.169846737384796,0.47565093636512756,0.482705295085907,214.56
23,1.0914572954177857,1.1665639996528625,0.4789070188999176,0.5080855488777161,224.23
24,1.0886639654636383,1.1633633017539977,0.47342589497566223,0.5287033319473267,233.71
25,1.0882014632225037,1.160650360584259,0.4646384119987488,0.568584144115448,243.3
26,1.0861986517906188,1.1578356862068175,0.4732658565044403,0.5924261808395386,253.16
27,1.0843029379844666,1.1544723510742188,0.47789695858955383,0.5928196907043457,262.9
28,1.0827592730522155,1.151321291923523,0.48240673542022705,0.6139672994613647,272.34
29,1.0826459228992462,1.1484010100364686,0.4713241457939148,0.6456260085105896,281.98
30,1.0850164115428924,1.1462218046188355,0.5053629279136658,0.649039626121521,291.78
31,1.0798005521297456,1.1432987689971923,0.4886420965194702,0.6773675084114075,301.31
32,1.0783108711242675,1.1404993891716004,0.4731290936470032,0.7069251537322998,311.26
33,1.0807230770587921,1.1388356566429139,0.5088827610015869,0.6881837844848633,321.32
34,1.0735641181468965,1.1359140872955322,0.49443185329437256,0.7174229621887207,330.91
35,1.0734977543354034,1.134343445301056,0.4723258316516876,0.7623593807220459,340.6
36,1.0721050560474397,1.1318105220794679,0.47363534569740295,0.7856363654136658,350.17
37,1.070550274848938,1.1352498054504394,0.47881853580474854,0.8236479759216309,359.65
38,1.068611878156662,1.128144109249115,0.48800092935562134,0.790840208530426,369.26
39,1.0688109815120697,1.1286606192588806,0.5104135274887085,0.761491060256958,378.86
40,1.0638880491256715,1.1268279910087586,0.5037619471549988,0.7973067760467529,388.28
41,1.0620040476322175,1.12498699426651,0.48164165019989014,0.8207520842552185,398.0
42,1.0607577562332153,1.1236163973808289,0.4907118082046509,0.8517169952392578,407.57
43,1.0618967831134796,1.123800778388977,0.5221195816993713,0.7814446091651917,417.39
44,1.056600457429886,1.1206570148468018,0.4911021292209625,0.8581063151359558,427.28
45,1.0536816835403442,1.1200905442237854,0.4857339560985565,0.9090161919593811,437.18
46,1.0526777386665345,1.1191335797309876,0.4983106851577759,0.8459925055503845,447.22
47,1.048590624332428,1.117247176170349,0.4991641342639923,0.8686769008636475,456.81
48,1.0459417700767517,1.1161418795585631,0.500907301902771,0.8667798042297363,466.42
49,1.0435335159301757,1.1153910994529723,0.4922657608985901,0.9646390080451965,475.9
50,1.0448676466941833,1.1129248499870301,0.48685649037361145,0.9015070199966431,485.47
51,1.0425215005874633,1.114656960964203,0.5425336956977844,0.8100975155830383,495.21
52,1.0362988770008088,1.1111502766609191,0.5059108138084412,0.907973051071167,505.69
53,1.0345740973949433,1.1098434805870057,0.5263192653656006,0.8598206043243408,516.25
54,1.035781866312027,1.1077195048332213,0.47213971614837646,0.9833200573921204,526.39
55,1.0327941000461578,1.106114435195923,0.5347418189048767,0.8467677235603333,569.65
56,1.0240793526172638,1.104147732257843,0.5135130882263184,0.837360680103302,580.29
57,1.0268507778644562,1.1041176915168762,0.49009791016578674,0.9376609921455383,590.35
58,1.020179384946823,1.1002694129943849,0.5184736847877502,0.7860537767410278,600.09
59,1.0208853304386138,1.0988725960254668,0.5025677680969238,0.7372660636901855,631.75
