Epoch,Train_RMSE,Valid_RMSE,Test_RMSE,Train_MAE,Valid_MAE,Test_MAE,Train_Pearson,Valid_Pearson,Test_Pearson,Time
1,31.61301906245533,20.318943539287037,23.445822741032277,26.92471694946289,19.896509170532227,22.55730438232422,0.016841464717577477,0.08131283816571669,0.06274473482378076,29.55
2,31.16503478757158,19.766969754156015,22.899740878975436,26.370107460021973,19.333450317382812,21.99131202697754,0.027681964143878128,0.09992301436639077,0.0622416676206214,67.85
3,30.672162743810755,19.205557114342337,22.351589806869026,25.811388778686524,18.760683059692383,21.423463821411133,0.013133654420229013,0.0966621301976231,0.038594031511856586,98.09
4,30.156936824270577,18.543821653941862,21.701603505883213,25.200376319885255,18.08580780029297,20.75082015991211,0.01477817835944073,0.09272795023851346,0.10289139669848522,125.75
5,29.56762160601565,17.754660410962348,20.926900156174217,24.462604331970216,17.282079696655273,19.948823928833008,0.03698319176040412,0.08873078162146288,0.10708527671304374,152.86
6,28.858787576080324,16.87195520129345,20.062475661979008,23.618481826782226,16.38509178161621,19.055402755737305,0.04212888020334727,0.06386144309176048,0.0863962527270828,179.24
7,28.095570648909955,15.908369421514173,19.120810055990454,22.68148250579834,15.407732963562012,18.08426856994629,0.03430893574776588,0.03473920730122161,0.04473148920546352,205.7
8,27.279160406219646,14.850937815636636,18.086868057863917,21.65643548965454,14.335736274719238,17.02005386352539,0.021671889061364916,0.020128219944973214,0.03599169874578896,231.74
9,26.36340074081122,13.71390637372677,16.98220701865954,20.558503818511962,13.183259010314941,15.883940696716309,0.019963992526392593,0.01822537100812374,0.030163219559260827,258.2
10,25.380937064016344,12.49805038506944,15.803689183126673,19.37044515609741,11.949142456054688,14.669651985168457,0.020770992707427008,0.023780292882183803,0.03430805981342495,284.77
11,24.44868198578985,11.119745964057623,14.471310349867682,18.061905288696288,10.546557426452637,13.292122840881348,0.022566771455782293,0.02587379381926766,0.03912389286162142,311.44
12,23.335924716737793,9.734437700440123,13.135421248739453,16.69933662414551,9.129429817199707,11.90320110321045,0.024148531181450973,0.028715634961386113,0.04369979184446724,339.06
13,22.241389033487007,8.340200061914217,11.790264859577345,15.301301574707031,7.690454483032227,10.4935884475708,0.025981230592770483,0.030859278491007874,0.04259820777471843,366.1
14,21.236515658661066,6.924817564175907,10.414213415541912,13.89308009147644,6.205869197845459,9.039018630981445,0.02640014095927793,0.029370604438318487,0.0443262033401729,392.48
15,20.214429579467897,5.677755538853744,9.161048230824898,12.513479375839234,4.855161190032959,7.695310592651367,0.026604993060561365,0.02959652869269166,0.043936043663863444,419.96
16,19.329603494207692,4.695398618698583,8.056452412574297,11.236025857925416,3.7364108562469482,6.4809651374816895,0.027972178717574146,0.03201481355152051,0.050539307900217684,446.35
17,18.563686479353592,4.175355066973674,7.193727399457466,10.199105930328368,3.06900691986084,5.508606433868408,0.030436775601498295,0.03417644507142189,0.056474268136183475,472.43
18,17.89768387711894,4.202886751931409,6.658465809114915,9.3874990940094,2.9582161903381348,4.902713775634766,0.033297403011480535,0.03915147006002871,0.06013438372375291,499.5
19,17.425719385608073,4.632308134829317,6.415326197262705,8.902342128753663,3.3080527782440186,4.634514331817627,0.03846566099415364,0.04154013907327904,0.06759446764743056,525.64
20,17.04758136520067,5.170405153082443,6.401427002604789,8.656759095191955,3.844958543777466,4.63235330581665,0.04570761399502667,0.04749328834419646,0.08339142225330427,551.64
21,16.889112175056614,5.848770025340898,6.549874212789826,8.605039358139038,4.566905975341797,4.806568145751953,0.05455447970571199,0.06176772988634112,0.09466410757080772,578.04
22,16.75333975334262,6.487121147604029,6.791612152941769,8.64806764125824,5.264677047729492,5.075683116912842,0.061566529184228516,0.06841710074210483,0.09806237737190188,604.17
23,16.651817834268694,6.902127653839963,6.985485560389077,8.732863473892213,5.726710796356201,5.292625427246094,0.06621063522017287,0.08071834481172555,0.10521054109091621,630.34
24,16.618595593421265,7.182451946709903,7.126850891634523,8.794335222244262,6.038506031036377,5.449358940124512,0.06870405338626653,0.08155301848436554,0.10455289390524514,656.6
25,16.70637812538551,6.984385377334293,7.0115639672156895,8.77389898300171,5.820582389831543,5.328825950622559,0.0718107957283313,0.08899423425240725,0.11132315889888528,682.66
26,16.56062768105949,7.555598869698229,7.34200029022873,8.827605962753296,6.452927589416504,5.680713653564453,0.07229433329999363,0.08465364150201493,0.11040149117167153,708.94
27,16.592073011699338,7.881801997917418,7.542710570979663,8.960511732101441,6.815057754516602,5.895693778991699,0.07275002581678129,0.08473837167907955,0.10531398193052903,735.46
28,16.58289737735407,7.988799837995849,7.605493076248333,8.991431617736817,6.933239936828613,5.961906433105469,0.07299477586693534,0.08719774845569453,0.11180327822838415,761.88
29,16.586446530566832,7.725454530645956,7.438631628803325,8.978330087661742,6.641524314880371,5.786914825439453,0.07150113625585848,0.08261192034762221,0.11312424685556119,788.25
30,16.56569928057427,7.886336628620533,7.539615527805705,8.941728448867797,6.822325706481934,5.894747734069824,0.0745155215877972,0.0903931453785384,0.11118929134152497,814.39
31,16.56154499107662,7.947428103755042,7.578360327773308,8.980613613128662,6.888264179229736,5.934163570404053,0.07529192642279497,0.08728994499890545,0.11186840160968811,840.66
32,16.561244747170534,7.948832434562569,7.578417711405523,8.988538265228271,6.890381813049316,5.934333324432373,0.07526263702486612,0.08636623110861415,0.11129651878980222,867.27
33,16.56696325659625,8.027937268964774,7.627085166110545,9.002935791015625,6.9774627685546875,5.985849857330322,0.07518486000891074,0.08806647815571647,0.11450889647641425,893.87
34,16.57595989963291,7.833144111241697,7.504182793576797,8.984641408920288,6.762239933013916,5.854973316192627,0.07546057789856676,0.08695025123224011,0.11180853401416854,920.84
