Epoch,TruePositive,FalsePositive,TrueNegative,FalseNegative,Precision,Recall,Fscore,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,459918,267423,0,0,0.6323278902193057,1.0,0.7747559715276954,0.6759672880172729,0.565634372830391,0.6584928631782532,0.32459813356399536,57.28
2,459918,267423,0,0,0.6323278902193057,1.0,0.7747559715276954,0.6761559188365937,0.45057472884655,0.6661180257797241,0.2539643347263336,111.82
