Epoch,TruePositive,FalsePositive,TrueNegative,FalseNegative,Precision,Recall,Fscore,NodeTrain,NetTrain,NodeValid,NetValid,Time
43,279462,178887,445,701,0.6097144315794296,0.9974978851597106,0.7568245336568667,0.6700230777263642,0.42607938051223754,0.6706125736236572,0.5315524339675903,1506.28
44,279707,179081,251,456,0.6096650304715904,0.9983723760810671,0.7570380174057549,0.6689489901065826,0.4247988760471344,0.6704204082489014,0.5371791124343872,1541.42
45,278953,178557,775,1210,0.6097200061200848,0.9956810856537087,0.7563053005871164,0.6678992688655854,0.42508192658424376,0.6696114540100098,0.536288857460022,1576.31
46,278942,178567,765,1221,0.6096972955723275,0.9956418227960152,0.7562765022937024,0.669458520412445,0.4252217024564743,0.6708171367645264,0.5301653146743774,1610.58
47,279297,178749,583,866,0.6097575352693835,0.9969089422943073,0.7566881465817947,0.6699555933475494,0.4254017174243927,0.670290470123291,0.5287163257598877,1645.23
48,279079,178643,689,1084,0.609712882491993,0.9961308238418349,0.7564295249259708,0.6694977462291718,0.42592954337596894,0.6712902188301086,0.5339515209197998,1681.49
49,278560,178337,995,1603,0.6096778923915018,0.9942783308288389,0.7558679076330286,0.6675029993057251,0.4248400777578354,0.6707003116607666,0.535190999507904,1716.2
50,278130,178117,1215,2033,0.6096040083551234,0.9927435100280908,0.7553672546543365,0.6724405705928802,0.42400733530521395,0.6715452671051025,0.5295366048812866,1752.07
51,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,0.6741237342357635,0.42514451444149015,0.6738168001174927,0.5292980074882507,1787.53
52,278894,178528,804,1269,0.6097083218559667,0.9954704939624432,0.7562355525125917,0.672865629196167,0.42838299572467803,0.6708022356033325,0.5260010957717896,1821.76
53,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,0.6706758558750152,0.42845327258110044,0.6698955297470093,0.545570433139801,1856.11
54,278883,178526,806,1280,0.6097016018486737,0.9954312311047497,0.7562190538686393,0.6712035596370697,0.42455276250839236,0.669796347618103,0.530430257320404,1890.71
55,279980,179247,85,183,0.6096766958388771,0.9993468088220072,0.7573269857585307,0.6702880203723908,0.4258321911096573,0.6695281863212585,0.5325556993484497,1925.3
56,279401,178811,521,762,0.609763602873779,0.9972801547670463,0.7567997291349248,0.6713220059871674,0.42586806118488313,0.6704720258712769,0.527448832988739,1960.48
57,277124,177259,2073,3039,0.6098907749629717,0.98915274322448,0.7545449842487741,0.667063421010971,0.4246003866195679,0.6699382662773132,0.5309149026870728,1996.21
58,277612,177691,1641,2551,0.6097302236093327,0.9908945863657942,0.7549281679914503,0.6681944787502289,0.42485538125038147,0.6704332232475281,0.5398842692375183,2031.82
59,279829,179161,171,334,0.6096625198806074,0.9988078368663956,0.757161237253992,0.6682439982891083,0.42658632397651675,0.6712275743484497,0.5366932153701782,2067.68
60,279863,179186,146,300,0.6096582282065749,0.9989291947901757,0.757192794489267,0.6679671823978424,0.4247114062309265,0.6715582609176636,0.5257883667945862,2103.36
61,277683,177775,1557,2480,0.6096786092241216,0.9911480102654526,0.7549621340336939,0.6696667432785034,0.42759746611118316,0.6708895564079285,0.5266210436820984,2139.41
62,279527,178936,396,636,0.6097045999350003,0.9977298929551726,0.7568837273532207,0.6683451890945434,0.42526884078979493,0.6724101305007935,0.5429919362068176,2175.92
63,279922,179207,125,241,0.6096805037364227,0.9991397864814412,0.7572704695844131,0.6678895175457,0.42530145347118375,0.6741569638252258,0.539338231086731,2210.76
64,278885,178559,773,1278,0.6096593244200383,0.9954383698061485,0.7561885936548866,0.6690756022930145,0.42610831260681153,0.6728660464286804,0.5269537568092346,2245.7
65,279503,178948,384,660,0.6096682088162093,0.9976442285383866,0.7568310375920304,0.6671969890594482,0.4275049537420273,0.6754441261291504,0.5390046834945679,2280.53
66,276532,176844,2488,3631,0.6099396527385658,0.9870396876104268,0.7539667284220744,0.6699715554714203,0.42356578409671786,0.672667384147644,0.5278415679931641,2315.51
67,278457,178269,1063,1706,0.6096806400336306,0.9939106877067992,0.7557637581779617,0.6714407503604889,0.4246962755918503,0.6719351410865784,0.5348104238510132,2350.9
68,278569,178357,975,1594,0.6096588944380491,0.9943104549851337,0.7558625891852951,0.6677134692668915,0.4241363614797592,0.6715081930160522,0.5294736623764038,2390.29
69,278021,178002,1330,2142,0.609664424820678,0.9923544508018546,0.7553009701352649,0.6715302169322968,0.4243037343025208,0.6712598204612732,0.5284412503242493,2430.97
70,280073,179302,30,90,0.6096827210884354,0.9996787584370527,0.7574269341129192,0.6691586911678314,0.42303086817264557,0.6766537427902222,0.5335312485694885,2467.9
71,279060,178656,676,1103,0.6096793644967622,0.996063006178546,0.7563841768094769,0.6704467475414276,0.42320467829704284,0.6738657355308533,0.5329704880714417,2507.9
72,280056,179293,39,107,0.6096802213567462,0.9996180794751627,0.7574075877064875,0.6678831577301025,0.4224201560020447,0.6777094006538391,0.5328265428543091,2546.24
73,279776,179106,226,387,0.6096905086710744,0.9986186612793266,0.7571284563186274,0.6680329740047455,0.4249590694904327,0.6775397062301636,0.5331688523292542,2585.33
74,277861,177880,1452,2302,0.6096905918054334,0.9917833546899484,0.7551555637691874,0.6648257672786713,0.42323160767555235,0.6743780374526978,0.5278261303901672,2623.27
75,278777,178476,856,1386,0.6096777932566873,0.9950528799306119,0.7560915412738536,0.6707061886787414,0.4236788034439087,0.675959587097168,0.5296874046325684,2660.57
76,279704,179075,257,459,0.6096704513502144,0.9983616680289689,0.7570391180904591,0.6698355913162232,0.4226230651140213,0.6767407655715942,0.535801112651825,2696.79
77,278498,178210,1122,1665,0.6097944419629172,0.9940570310854753,0.7558935010334237,0.6670583188533783,0.4239885300397873,0.6742947697639465,0.5430995225906372,2737.96
78,279321,178786,546,842,0.6097287314972266,0.9969946067110932,0.7566906416351742,0.6672258734703064,0.4218887209892273,0.6769832968711853,0.5300127863883972,2775.55
79,279724,179226,106,439,0.6094868722083016,0.9984330550429571,0.7569180896561147,0.6657860398292541,0.42292751669883727,0.6809418201446533,0.5308093428611755,2811.76
80,279211,178671,661,952,0.609788111347465,0.9966019781341576,0.7566232411302832,0.6690470159053803,0.4207330226898193,0.6776122450828552,0.5307068824768066,2849.83
81,275419,175781,3551,4744,0.61041445035461,0.9830670002819787,0.7531663483113037,0.6700473546981811,0.42412502467632296,0.6722171902656555,0.5240697860717773,2888.81
82,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,0.667378032207489,0.423587566614151,0.6742618680000305,0.5326209664344788,2926.37
83,279531,178932,400,632,0.609713324739401,0.9977441703579701,0.7568945582744175,0.6677965939044952,0.42289852201938627,0.675296425819397,0.5317079424858093,2964.61
84,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,0.666503494977951,0.4222834914922714,0.6820260286331177,0.5399234890937805,3002.77
85,279884,179217,115,279,0.6096349169354891,0.9990041511548634,0.7571963466366547,0.6665655314922333,0.421917325258255,0.6784112453460693,0.5315589904785156,3040.05
86,279328,179113,219,835,0.6092997790337251,0.9970195921659891,0.7563674174523831,0.6649636507034302,0.4212930232286453,0.6830812692642212,0.542070746421814,3076.93
87,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,0.6721577763557434,0.42034425735473635,0.6859226822853088,0.5250498056411743,3115.0
88,271270,174650,4682,8893,0.60833781844277,0.9682577642301089,0.7472148500928957,0.6745583474636078,0.42101377844810484,0.670806348323822,0.527864933013916,3153.2
89,276161,177481,1851,4002,0.608764179683539,0.9857154585009441,0.7526822520969467,0.6739144921302795,0.4255299687385559,0.6701554656028748,0.526496171951294,3190.86
90,277825,177843,1489,2338,0.6097092620065486,0.9916548580647694,0.7551326323571581,0.6692411363124847,0.4241893768310547,0.671613335609436,0.5199161767959595,3228.22
91,278773,178556,776,1390,0.6095677291402907,0.9950386025278142,0.7560027769792756,0.6687411487102508,0.4172540545463562,0.6711052060127258,0.5441226363182068,3267.65
92,275869,176659,2673,4294,0.6096175264293038,0.9846732080967151,0.7530295854596275,0.6700106620788574,0.4257247358560562,0.6711931824684143,0.5274769067764282,3304.9
93,279604,179145,187,559,0.6094923367680366,0.9980047329590275,0.7567991858299771,0.6668038189411163,0.41924639493227006,0.6775228977203369,0.5306762456893921,3341.56
94,280121,179297,35,42,0.6097301368252876,0.9998500872706246,0.7575126997583768,0.6722919821739197,0.42364742755889895,0.6764369010925293,0.5313395857810974,3377.71
95,278876,178512,820,1287,0.6097142907116059,0.9954062456498538,0.7562216036585944,0.6670619189739228,0.42457371652126313,0.6764058470726013,0.5252501368522644,3414.89
96,278146,178106,1226,2017,0.6096323961319622,0.9928006196392815,0.7554055797342532,0.6666154861450195,0.41845408976078036,0.6740397214889526,0.520947277545929,3451.61
97,278700,178644,688,1463,0.6093881192275399,0.994778039926757,0.7557894365748393,0.668583357334137,0.4158839821815491,0.6797266006469727,0.5267469882965088,3489.63
98,280147,179320,12,16,0.6097216992732883,0.9999428903888093,0.7575328204642862,0.6712959170341491,0.4154445707798004,0.68696528673172,0.5200439095497131,3527.05
99,279684,179186,146,479,0.6095059602937651,0.9982902810149805,0.7568917761453141,0.6708607017993927,0.4159599632024765,0.6791579127311707,0.5360900163650513,3564.7
100,277824,178332,1000,2339,0.6090547970431168,0.99165128871407,0.7546294472911876,0.66741583943367,0.4156351059675217,0.6782175302505493,0.5289590358734131,3602.3
101,278534,178589,743,1629,0.6093195923197914,0.9941855277106542,0.7555656827879548,0.6694654762744904,0.40949343144893646,0.6709214448928833,0.5091896653175354,3638.77
102,279231,178985,347,932,0.6093872758698954,0.9966733651481459,0.7563351612112479,0.6663652896881104,0.4126632153987885,0.6742039918899536,0.5053145289421082,3677.25
103,279533,179072,260,630,0.6095288974171673,0.997751309059369,0.7567544885539168,0.66806480884552,0.4074880972504616,0.6755208373069763,0.5169150829315186,3715.03
104,280161,179330,2,2,0.6097203209638491,0.9999928612986012,0.7575460958772615,0.6677748262882233,0.4095884457230568,0.6801357865333557,0.5261346697807312,3752.52
105,280122,179303,29,41,0.6097230233443979,0.999853656621324,0.7575082343142397,0.666034072637558,0.41015651673078535,0.679542601108551,0.5249132513999939,3793.98
106,279002,178874,458,1161,0.6093396465418585,0.99585598383798,0.7560630264796305,0.664315003156662,0.41314119696617124,0.6783218383789062,0.5087786316871643,3831.37
107,279485,179108,224,678,0.6094401789822348,0.9975799802257971,0.7566368327296157,0.6644146680831909,0.41032412350177766,0.6816236972808838,0.518953800201416,3874.22
108,280066,179256,76,97,0.6097378309769617,0.9996537729821569,0.7574622879436365,0.6642067611217499,0.4078633889555931,0.6860708594322205,0.5126388072967529,3915.83
109,280103,179289,43,60,0.6097254632209529,0.9997858389580352,0.7574906531630509,0.6639230668544769,0.4138385772705078,0.6838032007217407,0.5076627731323242,3953.85
110,280089,179274,58,74,0.609733478752098,0.9997358680482433,0.7574824955444434,0.6653826475143433,0.4140047192573547,0.684173047542572,0.5259584188461304,3993.15
111,280088,179270,62,75,0.6097379386012652,0.9997322986975439,0.7574849125312195,0.6669660747051239,0.4079170897603035,0.6806178092956543,0.5143332481384277,4032.37
112,280114,179282,50,49,0.6097440987731717,0.9998251018157287,0.757516303635004,0.6646350502967835,0.40801396667957307,0.6796631217002869,0.5066095590591431,4069.64
113,280034,179255,77,129,0.6097119678459532,0.9995395537597755,0.7574095411196399,0.6645575821399688,0.40697548985481263,0.6798691153526306,0.5126137733459473,4107.77
114,280131,179306,26,32,0.6097266872280639,0.9998857807776187,0.757520281233099,0.6719700932502747,0.41204706728458407,0.6924724578857422,0.5262513756752014,4146.93
115,280080,179265,67,83,0.6097377787937172,0.9997037438919486,0.7574765925453139,0.6623017311096191,0.41018872559070585,0.6844114065170288,0.5079569220542908,4186.41
116,280108,179295,37,55,0.6097217475723928,0.9998036857115322,0.7574929080028017,0.6658053576946259,0.41187054067850115,0.6847955584526062,0.5220147967338562,4225.2
117,280023,179238,94,140,0.6097251889448484,0.999500290902082,0.7574084692950188,0.6656608164310456,0.4102167904376984,0.6796730756759644,0.5069570541381836,4263.81
118,280083,179277,55,80,0.6097243991640543,0.9997144519440468,0.7574693417243277,0.6652184247970581,0.4064169734716415,0.6822559237480164,0.5142539143562317,4302.39
119,280070,179262,70,93,0.6097332648280547,0.9996680503849544,0.7574628631701363,0.6638443768024445,0.4084211438894272,0.6829558610916138,0.5139394998550415,4342.79
120,280073,179270,62,90,0.6097251944625258,0.9996787584370527,0.7574597095899155,0.6651437461376191,0.408737912774086,0.6887027025222778,0.5237655639648438,4382.75
121,280122,179301,31,41,0.6097256776434788,0.999853656621324,0.7575102827798255,0.6659735381603241,0.40736072659492495,0.6867976784706116,0.5131115317344666,4421.98
122,280068,179250,82,95,0.6097474951994043,0.9996609116835556,0.7574717944071585,0.663396692276001,0.40719074010849,0.683944046497345,0.5099118947982788,4459.66
123,280062,179244,88,101,0.6097503625034291,0.9996394955793592,0.7574678586931974,0.6639572978019714,0.4076725035905838,0.6834028959274292,0.5172233581542969,4498.23
124,280138,179306,26,25,0.60973263335684,0.9999107662325146,0.7575320406648395,0.6637626588344574,0.4081946462392807,0.6899795532226562,0.5141736268997192,4537.46
125,280066,179247,85,97,0.6097497784735029,0.9996537729821569,0.7574715068507971,0.6624236524105072,0.40828497111797335,0.6833975315093994,0.510338306427002,4575.15
126,280077,179270,62,86,0.6097285929809055,0.9996930358398504,0.757466430474233,0.6642561972141265,0.40694009214639665,0.6860384345054626,0.5182793140411377,4613.1
127,279689,179013,319,474,0.6097400926963475,0.9983081277684777,0.757077409269623,0.6667482912540436,0.408861318230629,0.6773676872253418,0.5263011455535889,4652.23
128,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,0.666269189119339,0.4068955138325691,0.6916470527648926,0.5187822580337524,4688.45
129,279774,179019,313,389,0.6098044216018988,0.9986115225779278,0.7572142319705096,0.6647615253925323,0.4065015360713005,0.6817904114723206,0.507311224937439,4727.96
130,279694,178930,402,469,0.6098546957856544,0.9983259745219747,0.7571708760441102,0.6645990312099457,0.40852790176868437,0.6808097958564758,0.5189474821090698,4768.15
131,279683,178957,375,480,0.6098094365951509,0.9982867116642812,0.7571247003599065,0.6651536107063294,0.40669179409742356,0.679790735244751,0.5107815265655518,4805.13
132,280089,179267,65,74,0.6097427703132211,0.9997358680482433,0.7574896655799243,0.6628855288028717,0.4072402834892273,0.6883453130722046,0.5093174576759338,4842.9
133,280085,179281,51,78,0.6097207890875685,0.9997215906454456,0.7574686050175179,0.6631755471229553,0.4070606008172035,0.6872789859771729,0.5180006623268127,4883.95
134,280079,179255,77,84,0.6097502035555826,0.9997001745412492,0.7574851554502587,0.6626609802246094,0.40728665292263033,0.6903257966041565,0.5235461592674255,4925.38
135,280107,179288,44,56,0.6097301886176384,0.9998001163608328,0.757498397691594,0.6658766984939575,0.4066141933202744,0.6924598217010498,0.5108610391616821,4966.77
136,280065,179256,76,98,0.6097369813267846,0.9996502036314574,0.7574606076669678,0.6617498934268952,0.40756651759147644,0.6834635734558105,0.5141812562942505,5003.29
137,280067,179244,88,96,0.6097546107103902,0.9996573423328562,0.7574762601524868,0.6635832846164703,0.4076016187667847,0.6922604441642761,0.5100300312042236,5041.59
138,280055,179231,101,108,0.6097616735541689,0.9996145101244632,0.7574694130359227,0.6621415615081787,0.4055243134498596,0.6914253830909729,0.5170006155967712,5079.7
139,280095,179290,42,68,0.6097173394864873,0.9997572841524398,0.7574761881581722,0.6638638794422149,0.407517708837986,0.6944244503974915,0.5267654061317444,5121.66
140,280122,179305,27,41,0.6097203690684265,0.999853656621324,0.7575061858597331,0.6618067145347595,0.41001484394073484,0.6931836009025574,0.5087717771530151,5164.96
141,280084,179266,66,79,0.6097398497877435,0.9997180212947463,0.7574822890199361,0.6606827855110169,0.4048754841089249,0.6927252411842346,0.5189594626426697,5201.05
142,280089,179264,68,74,0.6097467524975346,0.9997358680482433,0.7574927384938258,0.6597067773342132,0.4066400438547134,0.6950167417526245,0.5196517109870911,5237.08
143,280065,179243,89,98,0.6097542389856044,0.9996502036314574,0.757473923926699,0.6611053705215454,0.4081091806292534,0.6931464076042175,0.5190045237541199,5275.69
144,280071,179254,78,92,0.6097447341207206,0.9996716197356539,0.757472737894327,0.6611026704311371,0.4110843688249588,0.6902951598167419,0.5079815983772278,5312.53
145,280075,179243,89,88,0.6097627351856448,0.9996858971384516,0.7574907266041995,0.6659492015838623,0.4109648570418358,0.6897345781326294,0.5318787097930908,5351.06
146,280047,179236,96,116,0.6097482380144704,0.999585955318868,0.7574508483378097,0.6614159345626831,0.41065903306007384,0.6803326606750488,0.5082381963729858,5389.08
147,280080,179262,70,83,0.6097417610407931,0.9997037438919486,0.75747966545189,0.6625814318656922,0.40574568808078765,0.6884620785713196,0.5134637951850891,5428.28
148,280084,179275,57,79,0.6097279034480657,0.9997180212947463,0.7574730704427995,0.6630988478660583,0.40641515254974364,0.6929187774658203,0.5190486311912537,5466.66
149,280039,179270,62,124,0.6096963046663575,0.9995574005132726,0.7574025791375468,0.6631581544876098,0.4076017543673515,0.6869057416915894,0.5133143067359924,5503.68
150,280067,179249,83,96,0.6097479730730042,0.9996573423328562,0.7574711384637022,0.6603239893913269,0.40931514501571653,0.6872267127037048,0.5313166975975037,5540.36
151,279866,179151,181,297,0.6097072657439703,0.998939902842274,0.757233691387754,0.6590039372444153,0.40824055671691895,0.6898134350776672,0.5092340111732483,5578.58
152,280066,179246,86,97,0.6097511060020204,0.9996537729821569,0.757472531187667,0.6619254171848297,0.4058429554104805,0.6901295781135559,0.5147318840026855,5616.12
153,278935,178661,671,1228,0.609566080123078,0.9956168373411193,0.7561683422364215,0.6571641981601715,0.40792613178491594,0.6820148229598999,0.517373263835907,5655.31
154,279962,179185,147,201,0.6097437204206931,0.9992825605094178,0.7573602413060828,0.6564209222793579,0.4063790276646614,0.6860124468803406,0.5121778249740601,5692.55
155,280088,179272,60,75,0.609735283873215,0.9997322986975439,0.7574828639541976,0.6579834699630738,0.40570550262928007,0.6984962224960327,0.5163905620574951,5729.2
156,275855,177207,2125,4308,0.6088681019374832,0.9846232371869234,0.7524429745303284,0.6566074132919312,0.40604825466871264,0.6814945340156555,0.5162377953529358,5766.02
157,277865,178331,1001,2298,0.6090912677884067,0.991797632092746,0.7546998135420359,0.6595954179763794,0.405864979326725,0.6936735510826111,0.5186869502067566,5802.6
158,279465,179018,314,698,0.6095427747593695,0.9975085932118088,0.7566953588051651,0.6580138683319092,0.406630739569664,0.693403422832489,0.5141797065734863,5841.99
159,280092,179294,38,71,0.6097094817865586,0.9997465761003416,0.7574670508647837,0.6573359966278076,0.4052142947912216,0.700955331325531,0.5113562345504761,5880.17
160,280101,179295,37,62,0.6097158007470679,0.9997787002566363,0.757481147548742,0.6590064942836762,0.4073189929127693,0.6982405185699463,0.5150058269500732,5918.06
161,279718,179114,218,445,0.6096305401541305,0.9984116389387606,0.7570227132795214,0.6587220072746277,0.4049663692712784,0.6895850300788879,0.5126851201057434,5956.37
162,278271,178479,853,1892,0.6092413793103448,0.9932467884767082,0.7552343356678468,0.655815702676773,0.40678229480981826,0.686346173286438,0.5206502079963684,5993.76
163,279572,179062,270,591,0.6095753912705992,0.9978905137366462,0.7568303607080159,0.6549769639968872,0.40481898188591003,0.6951280236244202,0.5127358436584473,6031.68
164,280068,179255,77,95,0.6097408577406314,0.9996609116835556,0.7574666727970509,0.6546930313110352,0.4051583707332611,0.6981561183929443,0.5124198198318481,6070.91
165,272046,176259,3073,8117,0.606832402047713,0.9710275803728544,0.7468989715402736,0.6579585492610931,0.4054544925689697,0.6905808448791504,0.5187421441078186,6109.4
166,280085,179281,51,78,0.6097207890875685,0.9997215906454456,0.7574686050175179,0.6527654767036438,0.40611428320407866,0.704647421836853,0.5224884748458862,6147.46
167,266410,172725,6607,13753,0.6066699306591367,0.9509107198309555,0.7407500090365884,0.6559788584709167,0.4032097339630127,0.6814861297607422,0.5161583423614502,6185.65
168,280074,179269,63,89,0.6097273714849252,0.9996823277877521,0.7574624140980599,0.6590049564838409,0.4043348342180252,0.6940453052520752,0.5178115367889404,6222.61
169,278888,179108,224,1275,0.6089310823675316,0.9954490778582468,0.7556312393400337,0.6583447217941284,0.4075182884931564,0.6807734966278076,0.5187803506851196,6259.01
170,280095,179293,39,68,0.609713357771644,0.9997572841524398,0.757473115444371,0.6579768300056458,0.4052145317196846,0.695601224899292,0.5248658657073975,6297.05
171,279823,179180,152,340,0.6096321810532829,0.9987864207621991,0.7571316862518027,0.6567099392414093,0.4024263024330139,0.687913715839386,0.508556067943573,6334.0
172,278914,178853,479,1249,0.6092925003331389,0.9955418809764316,0.7559361999105605,0.6537814915180207,0.4044572949409485,0.7004830241203308,0.5207253694534302,6370.56
173,277410,178207,1125,2753,0.6088666577410413,0.9901735775245125,0.7540569191878007,0.6525664389133453,0.4023850828409195,0.69297194480896,0.519144594669342,6407.36
174,280050,179244,88,113,0.6097401664293459,0.9995966633709662,0.7574476947273472,0.6521905839443207,0.40322681069374083,0.6948564648628235,0.513237714767456,6445.24
175,268421,174483,4849,11742,0.6060478117154056,0.9580886840874776,0.7424512527884691,0.6515303492546082,0.4019556209445,0.6951861381530762,0.5180449485778809,6482.52
176,258854,166154,13178,21309,0.609056770696081,0.9239407059461814,0.7341595159188338,0.6554441571235656,0.40391517281532285,0.6790499091148376,0.5090665817260742,6518.59
