Epoch,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,1.124632602930069,1.253696620464325,0.37281304597854614,0.2483828365802765,3.73
2,1.1219103395938874,1.2479401350021362,0.3883073329925537,0.24794325232505798,7.36
3,1.115805172920227,1.2437720537185668,0.3948361277580261,0.2479248344898224,10.44
4,1.1145402491092682,1.240803027153015,0.4035395383834839,0.24787187576293945,14.21
5,1.1129801094532012,1.2378822565078735,0.41071829199790955,0.2482195645570755,17.99
6,1.1115617156028748,1.2350267052650452,0.4167933166027069,0.24916233122348785,21.59
7,1.110696119070053,1.233646273612976,0.4188227355480194,0.250455766916275,24.54
8,1.1103724896907807,1.2320466876029967,0.4278927743434906,0.2506009042263031,27.7
9,1.1090770542621613,1.230504822731018,0.4301117956638336,0.2523978650569916,30.63
10,1.108870756626129,1.2291728019714356,0.4361983835697174,0.25417187809944153,33.72
11,1.1086719155311584,1.2286984086036683,0.4401530623435974,0.2562905550003052,37.48
12,1.1080714881420135,1.227732253074646,0.4385928511619568,0.2609601616859436,40.9
13,1.1093589544296265,1.2267594933509827,0.4495770335197449,0.2609310746192932,43.9
14,1.107003492116928,1.2254799604415894,0.44703409075737,0.2665402293205261,46.85
15,1.10755615234375,1.2242399454116821,0.4534624218940735,0.26840412616729736,50.62
16,1.1062070786952973,1.2234398245811462,0.45335349440574646,0.2734743654727936,53.56
17,1.107035219669342,1.2227119088172913,0.44801685214042664,0.28114160895347595,57.87
18,1.1057023584842682,1.2215544700622558,0.4536781907081604,0.2836482524871826,61.23
19,1.105559343099594,1.2208380699157715,0.4513263404369354,0.2922458350658417,64.68
20,1.1048056185245514,1.2199171900749206,0.456195592880249,0.295466810464859,68.98
21,1.104613071680069,1.2192097663879395,0.4543522596359253,0.3049447238445282,71.97
22,1.1038552522659302,1.2175222873687743,0.45708075165748596,0.30997133255004883,75.26
23,1.1038905560970307,1.2166827201843262,0.4558144509792328,0.3188719153404236,78.39
24,1.1030454099178315,1.2154491901397706,0.4580257534980774,0.3263706564903259,81.39
25,1.1037243962287904,1.2143226265907288,0.46536219120025635,0.3299083709716797,85.06
26,1.1022626459598541,1.2137330889701843,0.4631396532058716,0.3429528772830963,88.19
27,1.1018080174922944,1.212289524078369,0.4635736644268036,0.35024625062942505,92.2
28,1.1021099925041198,1.2109763860702514,0.4599987268447876,0.36043334007263184,95.58
29,1.1007837355136871,1.2099303126335144,0.4616774022579193,0.36458465456962585,99.11
30,1.1007063567638398,1.208484947681427,0.46941977739334106,0.3687628507614136,102.71
31,1.0999762296676636,1.2070748329162597,0.4670170247554779,0.3791435956954956,106.08
32,1.0999695181846618,1.205573070049286,0.4647671580314636,0.3883536458015442,110.2
33,1.1005784928798676,1.2044679164886474,0.47545018792152405,0.38557007908821106,113.55
34,1.098162180185318,1.202954614162445,0.47561004757881165,0.39641425013542175,117.97
35,1.0978481352329255,1.2014634370803834,0.4775688648223877,0.40216416120529175,121.28
36,1.0968911230564118,1.199897575378418,0.47211194038391113,0.4131600558757782,124.94
37,1.0965033411979674,1.1983367204666138,0.47118455171585083,0.4245988428592682,128.7
38,1.0957193553447724,1.1968571543693542,0.46933943033218384,0.4337027072906494,132.92
39,1.0957462668418885,1.1953805088996887,0.4741298258304596,0.44057321548461914,136.24
40,1.0954053461551667,1.1938688158988953,0.47977033257484436,0.44175317883491516,139.66
41,1.0934657096862792,1.1918379426002503,0.47492530941963196,0.4566715657711029,143.78
42,1.0927555441856385,1.1904296278953552,0.46917977929115295,0.47270792722702026,147.02
43,1.0916771709918975,1.1882294178009034,0.4681850075721741,0.4819094240665436,150.43
44,1.0902917087078094,1.1865853428840638,0.4709831476211548,0.4898732006549835,154.28
45,1.0894319653511046,1.1842609167098999,0.4686513841152191,0.49756085872650146,158.47
46,1.0881501197814942,1.1822550415992736,0.47359699010849,0.49280881881713867,162.88
47,1.087200653553009,1.180534338951111,0.4696817398071289,0.5139992237091064,166.34
48,1.08585667014122,1.1787151455879212,0.46851566433906555,0.525661289691925,170.75
49,1.083678275346756,1.1756914973258972,0.4719732999801636,0.5263307690620422,174.34
50,1.0832226514816283,1.1738263726234437,0.47040030360221863,0.5298190712928772,178.46
51,1.0818745970726014,1.1712160587310791,0.4777151346206665,0.5260862112045288,182.31
52,1.0801034212112426,1.1687432408332825,0.47932347655296326,0.534275233745575,185.79
53,1.0790425956249237,1.166196846961975,0.47936326265335083,0.541926383972168,188.99
54,1.078547602891922,1.1637743592262269,0.48562997579574585,0.5387774705886841,192.63
55,1.0775292813777924,1.1616971373558045,0.4715345501899719,0.5581781268119812,195.58
56,1.075173133611679,1.158971619606018,0.46780237555503845,0.561622679233551,198.73
57,1.07400084733963,1.1562363028526306,0.4787646532058716,0.547434389591217,203.29
58,1.0719056189060212,1.153207790851593,0.4802062511444092,0.5448923707008362,206.71
59,1.0702571153640748,1.1507420420646668,0.4748406410217285,0.5537511110305786,210.15
60,1.068831342458725,1.147559940814972,0.4776497483253479,0.5468082427978516,213.12
61,1.067526066303253,1.144649338722229,0.4813397228717804,0.5552818179130554,216.11
62,1.0654686987400055,1.1416832208633423,0.475986123085022,0.5575345158576965,219.0
63,1.064087700843811,1.1393168926239015,0.47347405552864075,0.5539590120315552,221.96
64,1.0624078273773194,1.1368037223815919,0.4713901877403259,0.5648066401481628,225.19
65,1.061489188671112,1.1339349627494812,0.4870010316371918,0.5550536513328552,229.47
66,1.0593829572200775,1.1316767930984497,0.47895678877830505,0.573777973651886,232.77
67,1.057373309135437,1.1295289158821107,0.4778123199939728,0.5604566931724548,237.72
68,1.0567625403404235,1.1266010522842407,0.4724864661693573,0.5645310282707214,241.19
69,1.0534040987491609,1.1240677952766418,0.48274558782577515,0.5601970553398132,244.51
70,1.052036076784134,1.1212939858436584,0.4880468249320984,0.5566279292106628,247.41
71,1.049752902984619,1.11921928524971,0.482414186000824,0.5341096520423889,250.29
72,1.050843608379364,1.1172317802906035,0.5025972723960876,0.527579128742218,253.41
73,1.046073752641678,1.1144042789936066,0.48224517703056335,0.5349897146224976,256.39
74,1.044887262582779,1.1124534010887146,0.48318231105804443,0.5353166460990906,259.49
75,1.046529519557953,1.1109415233135223,0.47089502215385437,0.5587971806526184,262.53
76,1.0425383746623993,1.108759617805481,0.4909869134426117,0.5532162189483643,266.85
77,1.040735912322998,1.105995374917984,0.5021662712097168,0.537982165813446,270.11
78,1.0381998300552369,1.10502787232399,0.4815381169319153,0.5334234237670898,273.79
79,1.03662571310997,1.1029647052288056,0.47902995347976685,0.5257195234298706,278.66
80,1.0341957688331604,1.101002436876297,0.49197715520858765,0.524442732334137,281.75
81,1.032429927587509,1.0997640907764434,0.48021188378334045,0.516533374786377,285.27
82,1.0310579478740691,1.0981361508369445,0.49334630370140076,0.5194745063781738,288.26
83,1.0278199195861817,1.0975473463535308,0.4833802878856659,0.5119115114212036,291.48
84,1.0417575597763062,1.0957069098949432,0.4807347059249878,0.5186775922775269,294.49
85,1.0291130900382996,1.095322275161743,0.47668060660362244,0.542651355266571,297.36
86,1.0283269584178925,1.0944431662559508,0.4805212616920471,0.5356517434120178,300.26
87,1.0250317752361298,1.0936400890350342,0.49642327427864075,0.5491133332252502,303.14
88,1.0237130641937255,1.0922087132930756,0.5036101937294006,0.5173656940460205,306.12
89,1.0231251537799835,1.0915612637996674,0.528509259223938,0.5083305835723877,309.29
90,1.0191574275493622,1.0903010725975038,0.49263498187065125,0.4887060225009918,312.28
91,1.0156776309013367,1.0900293052196504,0.48700520396232605,0.48790693283081055,315.15
92,1.0130272269248963,1.088823390007019,0.4942140281200409,0.49947574734687805,317.94
93,1.0123467981815337,1.0886006891727447,0.48931682109832764,0.49457576870918274,320.81
94,1.009662425518036,1.0880264520645142,0.5055922269821167,0.4977995753288269,323.84
95,1.007735675573349,1.0884125590324403,0.49900999665260315,0.5064120292663574,326.96
96,1.006953138113022,1.0876442849636079,0.48507529497146606,0.505573034286499,330.43
97,1.0055513620376586,1.087403619289398,0.5003054141998291,0.49872851371765137,334.89
98,1.0026390194892882,1.0867153882980347,0.49990856647491455,0.49191826581954956,337.73
99,1.001762682199478,1.0863257110118867,0.5211449861526489,0.4899837374687195,340.99
100,1.000873053073883,1.0858117461204528,0.4967104196548462,0.47614786028862,343.85
101,1.0038980901241303,1.086092609167099,0.5300198793411255,0.47506073117256165,346.73
102,1.0089486122131348,1.086613690853119,0.49199098348617554,0.5125183463096619,349.54
103,1.0005745947360993,1.0854654252529143,0.4963248372077942,0.4942651689052582,352.73
104,0.9968596696853638,1.085458517074585,0.5352575182914734,0.4853665232658386,355.71
105,0.9966564118862152,1.085062175989151,0.5306840538978577,0.4739800691604614,358.9
106,0.993673688173294,1.0847089290618896,0.5069485306739807,0.4743351936340332,361.92
107,0.9908227443695068,1.084635430574417,0.5132139921188354,0.48705366253852844,366.1
108,0.9891639649868011,1.084397739171982,0.5008307695388794,0.48396337032318115,369.0
109,0.9870596647262573,1.0846779465675354,0.5133354067802429,0.4771440327167511,372.12
110,0.9869082570075989,1.0841344714164733,0.5120899081230164,0.48061099648475647,375.04
111,0.9900014400482178,1.0841551542282104,0.501451313495636,0.4992240369319916,378.3
112,1.007667100429535,1.0851820588111878,0.5275378823280334,0.5468868613243103,381.49
113,1.013476437330246,1.0863777697086334,0.5269866585731506,0.5382665991783142,384.44
114,1.0055054128170013,1.0846147656440734,0.5116783976554871,0.5640195608139038,387.61
115,0.9999540984630585,1.0848153471946715,0.5037769079208374,0.5569572448730469,390.85
116,0.9973599433898925,1.084260982275009,0.5390355587005615,0.5222456455230713,394.59
117,0.9907895803451539,1.0834229409694671,0.5067134499549866,0.5233029127120972,397.56
118,0.9856130361557007,1.0840610444545746,0.5125985145568848,0.5058888792991638,400.64
119,0.9834561765193939,1.082869577407837,0.5132445693016052,0.501301109790802,403.52
120,0.9833055794239044,1.0829591691493987,0.5131087899208069,0.5009093880653381,408.04
121,0.980976915359497,1.0823926866054534,0.5044110417366028,0.49420928955078125,410.99
122,0.9786729037761688,1.0828879952430726,0.5217223167419434,0.48540064692497253,414.34
123,0.9778022050857544,1.0822050511837005,0.5172143578529358,0.4940052330493927,417.7
124,0.9790500104427338,1.0823022782802583,0.546372652053833,0.48643165826797485,421.67
125,0.9758969008922577,1.0819638311862945,0.5301415920257568,0.48348531126976013,424.76
126,0.9732395827770233,1.0819217383861541,0.5173694491386414,0.4873536229133606,427.75
127,0.9821586728096008,1.0823546648025513,0.4855070114135742,0.5052557587623596,431.03
128,0.9722091555595398,1.0817389786243439,0.5109914541244507,0.4931812286376953,434.18
129,0.9760673344135284,1.0816055953502655,0.5410295724868774,0.48674315214157104,437.38
130,0.9727881968021392,1.0812725305557251,0.506766140460968,0.4980578124523163,440.54
131,0.9692838191986084,1.0815735399723052,0.5116640329360962,0.4882671535015106,443.62
132,0.9691366910934448,1.0812807023525237,0.5271932482719421,0.4861164689064026,446.68
133,0.9707760393619538,1.0815730810165405,0.5134519338607788,0.49849122762680054,449.63
134,0.9677394747734069,1.0814814805984496,0.5303364396095276,0.48475879430770874,452.81
135,0.9668658673763275,1.08063502907753,0.5443407297134399,0.4675426185131073,455.8
136,0.9654429614543915,1.0810322225093842,0.5220625400543213,0.47121191024780273,458.72
137,0.9683628678321838,1.0804581105709077,0.4922999441623688,0.494266152381897,461.87
138,0.9648643910884858,1.0806929767131805,0.5322427153587341,0.4889741837978363,464.94
139,0.9643064379692078,1.080622959136963,0.5380437970161438,0.4811789095401764,468.4
140,0.9624444246292114,1.080205351114273,0.5319280028343201,0.4843912720680237,472.04
141,0.9609705567359924,1.0803457736968993,0.5365701913833618,0.48078614473342896,475.15
142,0.9602546036243439,1.0800712347030639,0.5230397582054138,0.4856501817703247,478.17
143,0.9613870441913605,1.0802417874336243,0.4952715039253235,0.4948081374168396,481.26
144,0.9583747506141662,1.0798420906066895,0.5135133266448975,0.4905320405960083,485.98
145,0.9596548438072204,1.0801597714424134,0.5494554042816162,0.4695042669773102,489.18
146,0.9557278633117676,1.0791644513607026,0.5313727259635925,0.48325687646865845,492.45
147,0.9579598128795623,1.0798551499843598,0.5260704159736633,0.48215100169181824,495.49
148,0.9572967469692231,1.080316948890686,0.5148013830184937,0.5039958953857422,498.67
149,0.9648538172245026,1.0802293956279754,0.5722292065620422,0.4675728678703308,501.69
150,0.9541293859481812,1.0792235076427459,0.5179733633995056,0.4805314540863037,504.61
151,0.9545321881771087,1.0798132002353669,0.5005555748939514,0.5051566362380981,507.85
152,0.9544997096061707,1.0793900430202483,0.5087696313858032,0.5126169323921204,511.99
153,0.955308073759079,1.080238115787506,0.5526766180992126,0.47669264674186707,515.3
154,0.9537265837192536,1.079386866092682,0.5665253400802612,0.47009992599487305,518.33
155,0.95106360912323,1.0789266765117644,0.5194777250289917,0.500675618648529,521.2
156,0.9505197823047637,1.0789158403873444,0.5272937417030334,0.4961806535720825,524.34
157,0.949171507358551,1.0788451850414276,0.5144766569137573,0.49286404252052307,527.24
158,0.9501791834831238,1.079086571931839,0.5413734316825867,0.47834745049476624,530.24
159,0.9487861752510071,1.0786912977695464,0.5301769375801086,0.5010787844657898,533.56
160,0.9495391547679901,1.0781487584114076,0.5069937705993652,0.49412328004837036,537.63
161,0.9480023920536041,1.0784431993961334,0.5208589434623718,0.49246957898139954,541.21
162,0.9536635100841522,1.078637558221817,0.5776897668838501,0.474985808134079,544.93
163,0.9466070890426636,1.0783492028713226,0.5393972992897034,0.4881983995437622,548.78
164,0.9476708352565766,1.0791921198368073,0.5060400366783142,0.5270674228668213,552.54
165,0.9464860439300538,1.0782341182231903,0.5084858536720276,0.5008010268211365,556.67
166,0.9567121267318726,1.0799636721611023,0.5899359583854675,0.4566994607448578,560.7
