Epoch,NodeTrain,NetTrain,NodeValid,NetValid,Time
61,3.856212484836578,3.935050201416016,1.40945303440094,1.6576297283172607,216.36
62,3.8457542061805725,3.95166277885437,1.3838920593261719,1.7231043577194214,219.26
63,3.8324947118759156,3.948105549812317,1.5148322582244873,1.4875963926315308,222.14
64,3.854329538345337,3.9538453578948975,1.3326241970062256,1.857884168624878,225.32
65,3.858772885799408,3.9428638219833374,1.387625813484192,1.6857013702392578,228.88
66,3.8887086033821108,3.9560652494430544,1.4972419738769531,1.5958170890808105,231.93
67,3.8363887906074523,3.948932385444641,1.3910393714904785,1.755897879600525,235.09
68,3.8634992361068727,3.963753342628479,1.4432487487792969,1.6710880994796753,238.62
69,3.836691105365753,3.959221863746643,1.3764716386795044,1.69974684715271,241.71
70,3.854342317581177,3.9524608135223387,1.3186134099960327,1.655818223953247,245.46
71,3.893072748184204,3.972314691543579,1.309604287147522,1.6581274271011353,249.82
72,3.852128493785858,3.942546582221985,1.4346692562103271,1.458158016204834,252.85
73,3.8625993371009826,3.944814157485962,1.3853455781936646,1.8314164876937866,256.17
74,3.841967463493347,3.937864875793457,1.4614589214324951,1.499071717262268,259.31
75,3.810471832752228,3.9443772077560424,1.4439939260482788,1.5808876752853394,262.14
76,3.8214199900627137,3.9476452350616453,1.477480173110962,1.6311750411987305,264.97
77,3.857589590549469,3.9893624782562256,1.3333131074905396,1.8729183673858643,267.8
78,3.864962804317474,3.9753474950790406,1.5236283540725708,1.541235089302063,270.98
79,3.848107159137726,3.9414440870285032,1.4925622940063477,1.7788612842559814,274.34
80,3.8392239570617677,3.953196334838867,1.3581180572509766,1.721985936164856,277.38
81,3.819796311855316,3.9365984439849853,1.3416794538497925,1.658471941947937,280.62
82,3.8205800533294676,3.940606784820557,1.4756466150283813,1.6321581602096558,283.67
83,3.8160536885261536,3.9332093954086305,1.5087742805480957,1.6763321161270142,286.72
84,3.806076455116272,3.941884255409241,1.3287590742111206,1.6744846105575562,290.11
85,3.7978039741516114,3.9458362579345705,1.4169988632202148,1.531726360321045,293.65
86,3.8299273371696474,3.9511245250701905,1.482459545135498,1.6760671138763428,296.76
87,3.8020857214927672,3.925913691520691,1.3808501958847046,1.7596323490142822,299.95
88,3.79246780872345,3.9473029375076294,1.2938714027404785,1.7860761880874634,304.71
89,3.792663013935089,3.9390379190444946,1.3430005311965942,1.6987677812576294,307.8
90,3.805326724052429,3.930462622642517,1.4179338216781616,1.6419780254364014,311.23
91,3.80400573015213,3.9457507371902465,1.3131099939346313,1.8846704959869385,314.64
92,3.8119794130325317,3.9664888620376586,1.451384425163269,1.624746322631836,317.79
93,3.778558111190796,3.9366310119628904,1.3997775316238403,1.734669804573059,321.17
94,3.7932307004928587,3.935305643081665,1.3748078346252441,1.7020418643951416,324.29
95,3.7789358854293824,3.9314199924468993,1.407509446144104,1.6045825481414795,327.42
96,3.7930296540260313,3.941926193237305,1.3504706621170044,1.8817596435546875,331.47
97,3.7708295941352845,3.948859715461731,1.380862832069397,1.7320045232772827,335.2
98,3.7729538440704347,3.924093151092529,1.3719730377197266,1.6853361129760742,338.66
99,3.8223631978034973,3.928455090522766,1.4512712955474854,1.8856525421142578,341.71
100,3.8240843653678893,3.9245022535324097,1.5193452835083008,1.8718873262405396,344.71
101,3.8000632882118226,3.942152762413025,1.3709449768066406,1.6491135358810425,347.81
102,3.8205867409706116,3.9291553258895875,1.367617130279541,1.6370742321014404,352.39
103,3.803742837905884,3.9275845527648925,1.3698809146881104,1.669356346130371,355.55
104,3.832755923271179,3.963818073272705,1.4605751037597656,2.061887502670288,359.12
105,3.7977619767189026,3.9372008085250854,1.474788784980774,2.046215534210205,361.91
106,3.7960847496986387,3.9670784711837768,1.3724479675292969,1.6761837005615234,365.16
107,3.85336651802063,3.9260514974594116,1.4402692317962646,1.7330442667007446,368.55
108,3.9074263095855715,3.940112328529358,1.4958997964859009,1.7413078546524048,371.57
109,3.8676186919212343,3.939054536819458,1.388468623161316,2.2951488494873047,374.43
110,3.9207791447639466,3.9402093648910523,1.3563969135284424,1.5674227476119995,377.56
111,3.8647363662719725,3.953424882888794,1.395755410194397,1.6057102680206299,380.36
112,3.836865746974945,3.929511046409607,1.3904478549957275,1.842417597770691,383.26
113,3.8132425785064696,3.946415114402771,1.3674819469451904,1.6891428232192993,386.6
114,3.7930466175079345,3.9484644412994383,1.4681464433670044,1.474574327468872,389.69
115,3.7873666524887084,3.9366846561431883,1.4132039546966553,1.671810269355774,392.72
116,3.772572159767151,3.9293129205703736,1.426389455795288,1.7249326705932617,395.53
117,3.782684624195099,3.9473578691482545,1.4883809089660645,2.0427114963531494,398.64
118,3.775550591945648,3.9345900297164915,1.4258129596710205,1.5654064416885376,401.77
119,3.7787904500961305,3.943883490562439,1.4458897113800049,1.5501887798309326,404.76
120,3.767764616012573,3.942356276512146,1.3611037731170654,1.7650948762893677,407.88
121,3.7943154096603395,3.931166076660156,1.3293426036834717,1.6995620727539062,410.91
122,3.7625119805336,3.9314914464950563,1.33890700340271,1.7221789360046387,414.44
123,3.740543556213379,3.9127695083618166,1.4455193281173706,1.8272851705551147,417.46
124,3.7598573684692385,3.918931221961975,1.435703158378601,1.7518277168273926,420.8
125,3.8134568095207215,4.042948698997497,1.1113181114196777,1.3613522052764893,425.3
126,4.120729148387909,3.9978238105773927,1.2219622135162354,1.683719515800476,428.94
127,3.817980206012726,4.032536792755127,1.567575216293335,1.7948596477508545,432.5
128,3.939657819271088,3.9553614616394044,1.5810626745224,1.7497209310531616,435.71
129,3.8419475674629213,3.955680584907532,1.432736873626709,1.7969228029251099,438.97
130,3.8466897010803223,3.9330494880676268,1.2125242948532104,1.8841959238052368,442.27
131,3.779246723651886,3.9387335538864137,1.3570797443389893,1.6488703489303589,445.44
132,3.794527006149292,3.9407010078430176,1.3651291131973267,2.0601913928985596,448.28
133,3.7887614488601686,3.929299259185791,1.536495566368103,2.463831663131714,451.54
134,3.7472573637962343,3.9399258136749267,1.4089150428771973,1.842896819114685,454.52
135,3.740770995616913,3.923758053779602,1.3541715145111084,2.122671365737915,457.48
136,3.7844112277030946,3.9417484045028686,1.286202073097229,1.692571997642517,460.8
137,3.7354434967041015,3.92201943397522,1.4213415384292603,1.545248031616211,465.31
138,3.7917763590812683,3.9491821765899657,1.5589709281921387,1.7928029298782349,468.63
139,3.746698522567749,3.9144505500793456,1.4581209421157837,2.8498151302337646,471.89
140,3.7282503843307495,3.926082134246826,1.3697024583816528,1.6657339334487915,475.06
141,3.7343239545822144,3.9158849716186523,1.366634488105774,1.854615569114685,478.33
142,3.7364886522293093,3.9214406251907348,1.3414394855499268,1.9941638708114624,481.52
143,3.767959177494049,3.95089168548584,1.4945926666259766,1.6076445579528809,484.45
144,3.74182049036026,3.924639105796814,1.4176132678985596,2.060309886932373,487.68
145,3.7333598732948303,3.9561354160308837,1.4613516330718994,1.7462713718414307,490.64
146,3.7244825839996336,3.921806287765503,1.3712471723556519,2.515950918197632,494.04
147,3.7672296285629274,3.9251615047454833,1.4499342441558838,1.6346259117126465,496.78
148,3.7332188844680787,3.9100867033004763,1.4006719589233398,2.4688315391540527,499.92
149,3.740041995048523,3.9232935190200804,1.4222525358200073,1.7367839813232422,502.92
150,3.7032405734062195,3.913387656211853,1.4118622541427612,1.9425631761550903,506.0
151,3.699129331111908,3.9021892309188844,1.3992128372192383,2.2514595985412598,509.11
152,3.70603461265564,3.8983811855316164,1.4364051818847656,1.7623342275619507,512.41
153,3.703934597969055,3.895747947692871,1.3828028440475464,2.594440221786499,516.69
154,3.7291439890861513,3.9082771062850954,1.428215742111206,1.9655680656433105,519.98
155,3.7559887409210204,3.925359845161438,1.3866511583328247,1.735263466835022,523.3
156,3.7245248198509215,3.94536452293396,1.4047446250915527,1.6975560188293457,526.37
157,3.8039711713790894,3.9235720157623293,1.4965236186981201,1.8307156562805176,529.32
158,3.7351367354393004,3.910171365737915,1.4603089094161987,1.994431972503662,532.58
159,3.7601407408714294,3.915207862854004,1.283689022064209,1.9319878816604614,535.57
160,3.7221057534217836,3.9130531549453735,1.3067294359207153,1.8560398817062378,539.41
161,3.7075981974601744,3.9008118391036986,1.3655190467834473,2.0473251342773438,542.66
162,3.7201675295829775,3.9160928249359133,1.433234453201294,2.3810999393463135,545.97
163,3.7337623476982116,3.897054839134216,1.5052801370620728,1.9411351680755615,548.88
164,3.738268506526947,3.9147939920425414,1.369592547416687,1.7495869398117065,551.89
165,3.7080553650856016,3.9124181985855104,1.3660660982131958,1.9663830995559692,554.93
166,3.6932729959487913,3.8977407693862913,1.4295015335083008,2.0662763118743896,558.02
167,3.69500218629837,3.910989499092102,1.5128194093704224,1.841660737991333,561.14
168,3.6891268372535704,3.8935996294021606,1.4056941270828247,2.339599847793579,565.54
169,3.687237799167633,3.8958152770996093,1.4125568866729736,2.0624947547912598,568.79
170,3.68476425409317,3.8964802980422975,1.3877812623977661,1.85659921169281,572.1
171,3.7065800070762633,3.893067979812622,1.4074726104736328,1.8361979722976685,575.0
172,3.6932118773460387,3.894457530975342,1.4410604238510132,2.1616406440734863,577.97
173,3.725773787498474,3.900839829444885,1.4287419319152832,1.8020099401474,581.31
174,3.7054642915725706,3.908024859428406,1.3917475938796997,2.234646797180176,585.77
175,3.7130157351493835,3.8927290201187135,1.4647185802459717,2.1719696521759033,588.81
176,3.676800084114075,3.9007339000701906,1.3759291172027588,2.243638753890991,592.1
177,3.674180293083191,3.9186563014984133,1.4212427139282227,1.7299063205718994,595.31
178,3.6786783218383787,3.8957574129104615,1.3576029539108276,2.8165347576141357,598.69
179,3.67897914648056,3.901386022567749,1.4447085857391357,1.7228586673736572,601.67
180,3.677402913570404,3.903625321388245,1.329516053199768,2.693763494491577,604.63
181,3.7085496306419374,3.9017803192138674,1.395824670791626,1.677533745765686,607.67
182,3.701899027824402,3.9020254611968994,1.3690576553344727,2.139554023742676,610.84
183,3.6840837597846985,3.8835110664367676,1.3406368494033813,1.9265283346176147,613.77
184,3.6679607033729553,3.8881133556365968,1.3904720544815063,2.2531111240386963,616.72
185,3.706474220752716,3.879327130317688,1.403229832649231,1.9201316833496094,620.56
186,3.7143974542617797,3.9094229698181153,1.4553306102752686,1.9600849151611328,625.2
187,3.7149945974349974,3.9039987325668335,1.5541919469833374,1.9587048292160034,628.46
188,3.678582155704498,3.8834863185882567,1.4067927598953247,2.4671521186828613,631.58
189,3.7646053791046143,3.9107656478881836,1.4426794052124023,1.8380475044250488,634.58
190,3.7774803757667543,3.897249627113342,1.3774865865707397,2.289931535720825,637.71
191,3.714967894554138,3.899308443069458,1.4097918272018433,1.9353468418121338,640.69
192,3.6405864715576173,3.9028717994689943,1.4620171785354614,1.9029624462127686,643.75
193,3.6950607180595396,3.9224441289901733,1.446671962738037,2.137225866317749,646.93
194,3.6824334263801575,3.895548915863037,1.498004674911499,1.9799132347106934,649.88
195,3.682609724998474,3.8823281288146974,1.4514950513839722,2.2125632762908936,652.96
196,3.7589835643768312,3.8984684228897093,1.4716334342956543,2.1556591987609863,656.13
197,3.7143535137176515,3.889630079269409,1.3648955821990967,2.2817301750183105,659.03
198,3.747159469127655,3.8973599672317505,1.439927577972412,2.3714582920074463,662.3
199,3.6654648661613463,3.9011507272720336,1.3661308288574219,2.029245376586914,665.28
200,3.660118615627289,3.8976856231689454,1.5989084243774414,2.141172409057617,668.25
201,3.782340395450592,3.8991168975830077,1.4792789220809937,2.0706613063812256,671.37
202,3.8196240425109864,3.897363710403442,1.4392625093460083,2.100687026977539,675.9
203,3.734128773212433,3.906384587287903,1.4360979795455933,1.9878779649734497,679.0
204,3.6790180921554567,3.8744080781936647,1.5841890573501587,2.2808666229248047,682.32
205,3.6822328686714174,3.870851016044617,1.500220537185669,2.4042108058929443,685.64
206,3.7324661731719972,3.8826972961425783,1.659787893295288,1.9991216659545898,688.71
207,3.6773848652839662,3.890143537521362,1.445605993270874,2.3086769580841064,691.71
208,3.7111448884010314,3.8931624412536623,1.4301364421844482,2.167942762374878,694.94
209,3.700992238521576,3.8673064947128295,1.4909415245056152,2.3144583702087402,698.18
210,3.649979555606842,3.8792009115219117,1.4307307004928589,2.3996002674102783,701.59
211,3.6073364138603212,3.8746448755264282,1.4805175065994263,2.049401044845581,704.48
212,3.6294663310050965,3.8693407773971558,1.5175732374191284,2.1142578125,707.46
213,3.6083187460899353,3.8778084993362425,1.427627444267273,2.202747106552124,712.03
214,3.603204071521759,3.86584312915802,1.4399511814117432,2.217278480529785,715.6
215,3.589176833629608,3.8602314949035645,1.4855501651763916,2.2265682220458984,719.03
216,3.6135531306266784,3.898600697517395,1.605858325958252,2.39212703704834,722.22
217,3.6664806962013246,3.89615318775177,1.5244220495224,2.003962516784668,725.29
218,3.6644734501838685,3.8802735090255736,1.467116355895996,2.0122458934783936,728.64
219,3.6290574193000795,3.8838948965072633,1.4168322086334229,2.502620220184326,732.92
220,3.646554780006409,3.911845898628235,1.4191731214523315,2.1178078651428223,736.24
221,3.706614875793457,3.903681182861328,1.6413053274154663,1.9810290336608887,739.85
222,3.625692892074585,3.8877341747283936,1.518844485282898,2.5219228267669678,743.16
223,3.616384220123291,3.9008256673812864,1.4698246717453003,2.156534194946289,747.65
224,3.651560163497925,3.8789216041564942,1.467267394065857,1.929789423942566,751.07
225,3.875967466831207,3.9296010732650757,1.6521464586257935,2.243499517440796,755.02
226,3.819376814365387,3.9264868259429933,1.5173895359039307,2.3908016681671143,757.97
227,3.7914031624794005,3.941549229621887,1.4080506563186646,2.2917709350585938,761.35
228,3.7822903275489805,3.9376303434371946,1.4374080896377563,1.9405263662338257,764.91
229,3.7255427837371826,3.9078370571136474,1.389911413192749,2.870222568511963,768.06
230,3.707703185081482,3.8904682397842407,1.4159083366394043,2.394667863845825,771.14
231,3.663889300823212,3.8825843572616576,1.4386168718338013,2.4493393898010254,774.18
232,3.646692764759064,3.8965291738510133,1.4081060886383057,2.438957929611206,778.3
233,3.6577980160713195,3.860904264450073,1.544259786605835,2.070833683013916,782.27
234,3.6760202050209045,3.8935744524002076,1.3955328464508057,2.413867712020874,785.85
235,3.6641467928886415,3.8885728120803833,1.572168231010437,2.3606598377227783,789.34
236,3.604155254364014,3.8772335290908813,1.5739823579788208,2.496267557144165,793.8
237,3.6384361147880555,3.9303388833999633,1.445497751235962,2.303112745285034,797.38
238,3.5614991068840025,3.87673442363739,1.5438627004623413,2.0855696201324463,802.19
239,3.577922558784485,3.884238052368164,1.5315066576004028,2.168091297149658,805.27
240,3.784674513339996,3.9126688957214357,1.5364861488342285,2.0911223888397217,808.7
241,3.67137188911438,3.8812576293945313,1.47378671169281,2.3819830417633057,811.95
242,3.6228665113449097,3.899306082725525,1.3696041107177734,2.2451283931732178,815.2
243,3.6527010083198546,3.8835451364517213,1.236167550086975,2.1193034648895264,818.48
244,3.590431332588196,3.8840903520584105,1.4271776676177979,2.0288665294647217,821.6
245,3.672677290439606,3.870985221862793,1.3641705513000488,3.0515737533569336,826.09
246,3.5582411766052244,3.878504228591919,1.4382350444793701,2.308734178543091,829.44
247,3.6038307905197144,3.8667057037353514,1.406238317489624,2.7209959030151367,832.92
248,3.5990626931190492,3.8677465200424193,1.3126474618911743,2.302948236465454,835.89
249,3.555195724964142,3.8673354387283325,1.3463470935821533,2.237846851348877,839.38
250,3.6183135867118836,3.8784289360046387,1.5134587287902832,2.3337626457214355,843.76
251,3.542265522480011,3.876999568939209,1.3299641609191895,2.5858232975006104,847.39
252,3.5730693459510805,3.8778501749038696,1.2574138641357422,2.37030029296875,852.18
253,3.699875283241272,3.9119589567184447,1.464966058731079,2.6016836166381836,855.58
254,3.7093409419059755,3.8906193017959594,1.541878581047058,1.7693920135498047,859.33
255,3.694160282611847,3.9181401252746584,1.514188528060913,1.8109972476959229,862.88
256,3.624467873573303,3.8907726764678956,1.52228581905365,2.1197078227996826,865.89
257,3.62193158864975,3.8857524156570435,1.4901474714279175,2.144174814224243,870.09
258,3.6346797823905943,3.8904948949813845,1.6440950632095337,2.68900990486145,873.49
259,3.66806617975235,3.9190726280212402,1.3549585342407227,2.051879405975342,876.95
260,3.7064139008522035,3.8884218454360964,1.415218710899353,1.9542747735977173,880.28
261,3.696102297306061,3.8914909839630125,1.3315504789352417,2.509986639022827,883.83
262,3.62953577041626,3.893510031700134,1.34407639503479,2.651607036590576,886.92
263,3.5950533628463743,3.905038094520569,1.407315969467163,2.3462209701538086,890.08
264,3.514054870605469,3.87758207321167,1.5234960317611694,1.9940277338027954,893.44
265,3.522119200229645,3.867737865447998,1.4388426542282104,2.686441421508789,897.27
266,3.554413950443268,3.8636450290679933,1.4240154027938843,2.4857113361358643,900.36
267,3.514630377292633,3.8753611564636232,1.5323642492294312,2.6876609325408936,903.52
268,3.461530900001526,3.868694806098938,1.4590466022491455,2.34641695022583,906.48
269,3.4653953433036806,3.862412691116333,1.4323477745056152,2.2432446479797363,909.26
270,3.452184569835663,3.8630120038986204,1.5755481719970703,2.3510489463806152,912.96
271,3.491426694393158,3.8878446578979493,1.5909435749053955,2.3312058448791504,917.22
272,3.5153308391571043,3.882187008857727,1.4554258584976196,2.464421510696411,920.44
273,3.443784260749817,3.8642536640167235,1.4849696159362793,2.607696294784546,923.79
274,3.5424381136894225,3.861284279823303,1.4452331066131592,2.1340644359588623,927.0
275,3.472592055797577,3.877821612358093,1.5439951419830322,2.7129766941070557,929.98
276,3.419653391838074,3.8531221389770507,1.6190820932388306,2.5041112899780273,933.34
277,3.458737111091614,3.875919961929321,1.5417166948318481,2.264047384262085,936.82
278,3.647378695011139,3.887497329711914,1.550188660621643,2.463610887527466,941.35
279,3.5434265732765198,3.900642967224121,1.6535775661468506,3.054379463195801,944.8
280,3.5167108178138733,3.8817590713500976,1.6080846786499023,2.5001351833343506,948.57
281,3.4914684891700745,3.8846628189086916,1.661629319190979,2.021252155303955,952.26
282,3.7579615712165833,3.8921965599060058,1.9055802822113037,2.166057825088501,955.21
283,3.6354113578796388,3.871201777458191,1.5207624435424805,2.729046106338501,958.24
284,3.438291299343109,3.8704129219055177,1.5865613222122192,2.8028268814086914,961.27
285,3.5138382792472838,3.874173331260681,1.680920958518982,2.1878881454467773,964.45
286,3.559599006175995,3.8640453100204466,1.429440975189209,2.4748761653900146,967.31
287,3.5607407212257387,3.8793781042099,1.5080713033676147,2.6754350662231445,970.53
288,3.625439202785492,3.898380661010742,1.5320264101028442,2.043375253677368,973.7
289,3.7331751704216005,3.9542391538619994,1.679822325706482,1.9861807823181152,977.08
290,3.6791998147964478,3.8982380628585815,1.3531080484390259,2.639963150024414,980.7
291,3.6441526412963867,3.871607041358948,1.5191173553466797,2.1571221351623535,985.24
292,3.564738428592682,3.886898326873779,1.651574730873108,2.379467725753784,988.82
293,3.462402307987213,3.886075520515442,1.5610977411270142,2.5501997470855713,992.6
294,3.4605877161026,3.8810858726501465,1.6508857011795044,2.087721824645996,995.89
295,3.4757259607315065,3.8652437686920167,1.5908868312835693,2.2150676250457764,999.07
296,3.517483627796173,3.875272536277771,1.6823183298110962,2.565809488296509,1002.26
297,3.5447650790214538,3.8907217741012574,1.5996991395950317,2.103712558746338,1005.52
298,3.7370954513549806,3.903076982498169,1.8219184875488281,2.595973491668701,1008.85
299,3.700364899635315,3.957050395011902,1.5676167011260986,2.083756685256958,1012.02
300,3.5681224942207335,3.8960520744323732,1.3832255601882935,2.352421522140503,1015.2
301,3.5126904368400576,3.947366166114807,1.4701738357543945,2.4948418140411377,1018.17
302,3.49483745098114,3.9090625762939455,1.5848183631896973,2.251128911972046,1021.33
303,3.388948953151703,3.901942586898804,1.6261738538742065,2.3734400272369385,1024.58
304,3.375387358665466,3.8866867303848265,1.628525972366333,2.530928373336792,1027.74
305,3.3189165949821473,3.8761703968048096,1.6860780715942383,2.4470207691192627,1031.04
306,3.316000998020172,3.8697648286819457,1.6878165006637573,2.325195550918579,1034.71
307,3.4822373390197754,3.9329905271530152,1.785962700843811,2.202296257019043,1038.35
308,3.409854555130005,3.8958218336105346,1.654855489730835,2.307084798812866,1042.08
309,3.4158607840538027,3.874731993675232,1.6790355443954468,2.412233591079712,1046.4
310,3.3193222761154173,3.8724420785903932,1.7419804334640503,2.6825315952301025,1049.57
311,3.288108158111572,3.8724640130996706,1.759472370147705,2.251311779022217,1053.43
312,3.2765679955482483,3.8703769207000733,1.7736544609069824,2.328744649887085,1057.15
313,3.2652092456817625,3.8622604846954345,1.8703261613845825,2.4701154232025146,1060.39
314,3.2550008296966553,3.8653313636779787,1.8259153366088867,2.439398765563965,1063.43
315,3.302190351486206,3.861343336105347,1.809279441833496,2.3268325328826904,1066.44
316,3.323122274875641,3.8664829254150392,2.001276969909668,2.3314948081970215,1070.88
317,3.2705987334251403,3.8588144779205322,1.796398639678955,2.733186960220337,1074.34
318,3.280179512500763,3.864920902252197,1.7399572134017944,2.3192758560180664,1078.05
319,3.2421874046325683,3.857457232475281,1.9050757884979248,2.2426114082336426,1081.75
320,3.2492918133735658,3.8528668165206907,1.9441993236541748,2.5156514644622803,1085.88
321,3.32430979013443,3.8593827724456786,1.8587841987609863,2.2617318630218506,1090.01
322,3.1894492864608766,3.851245975494385,1.8434791564941406,2.5558114051818848,1093.33
323,3.353330063819885,3.8662936449050904,1.8191739320755005,2.5171101093292236,1096.58
324,3.37129328250885,3.8648084163665772,1.739469051361084,2.316060781478882,1100.6
325,3.403441143035889,3.8991897106170654,1.7003166675567627,2.4510834217071533,1104.7
326,3.3095295548439028,3.856247305870056,1.665310025215149,2.4428460597991943,1108.41
327,3.255827856063843,3.84824001789093,1.9413466453552246,2.4391746520996094,1111.62
328,3.271030592918396,3.851094961166382,1.987694501876831,2.3371851444244385,1114.92
329,3.1949137568473818,3.850645589828491,1.7840362787246704,2.5982213020324707,1118.75
330,3.2577089190483095,3.846356415748596,1.8072549104690552,2.3547143936157227,1122.96
331,3.241547095775604,3.8526305675506594,1.859708309173584,2.1988329887390137,1126.42
332,3.227177596092224,3.8467483043670656,1.8320342302322388,2.282078981399536,1129.94
333,3.1943518042564394,3.842169666290283,1.8147298097610474,2.584460973739624,1133.79
334,3.2187461495399474,3.8560800552368164,1.9373940229415894,2.3655409812927246,1138.69
335,3.175878167152405,3.846532106399536,1.9758378267288208,2.5846993923187256,1142.16
336,3.122922885417938,3.8546090126037598,1.59088933467865,2.409940719604492,1145.6
337,3.357237088680267,3.8361826658248903,1.9972621202468872,2.374222993850708,1149.33
338,3.1836053848266603,3.8486294031143187,1.9150984287261963,2.487924575805664,1153.35
339,3.221660089492798,3.847555994987488,2.188251256942749,2.235715389251709,1157.21
340,3.2265692591667174,3.84876606464386,1.893671989440918,2.2470178604125977,1160.34
341,3.1886258006095884,3.859535813331604,2.011414051055908,2.5525715351104736,1164.45
342,3.161663866043091,3.8434588432312013,1.9417924880981445,2.5413625240325928,1169.05
343,3.126223146915436,3.852560520172119,1.9344849586486816,2.2050743103027344,1172.53
