Epoch,Train_RMSE,Valid_RMSE,Test_RMSE,Train_MAE,Valid_MAE,Test_MAE,Train_Pearson,Valid_Pearson,Test_Pearson,Time
1,31.724563189205593,20.42796434535076,23.567962418059448,27.055252456665038,20.010162353515625,22.686182022094727,0.05942213545104047,0.17700576254762646,0.12037707907470335,30.1
2,31.293223233034016,19.916498968251016,23.068961874196354,26.524170875549316,19.488269805908203,22.16902732849121,0.08891702458491428,0.1767972518948559,0.10834851594953598,64.64
3,30.817623456836248,19.37771292120514,22.54067233202434,25.986884117126465,18.938640594482422,21.622241973876953,0.12096577635186723,0.20526931582850044,0.14256741053053668,96.85
4,30.335933828144896,18.78908280274371,21.962352097805205,25.418154907226562,18.338083267211914,21.023225784301758,0.1481348219170997,0.23462363230376235,0.16851448319486786,126.96
5,29.827322151485802,18.138135898624014,21.317650673200585,24.78329391479492,17.673072814941406,20.354400634765625,0.151420419178441,0.15912830539485612,0.14077018810575365,158.73
6,29.238068062432536,17.401948736397852,20.594067861972185,24.082783889770507,16.92362403869629,19.605125427246094,0.12873509104632092,0.12657515107827622,0.11418042488983596,189.77
7,28.59009833026427,16.576256448065447,19.78310892973552,23.290484809875487,16.08524513244629,18.767454147338867,0.12171565074999217,0.10444882119031737,0.11126043423862073,220.91
8,27.87645440519791,15.64134886873871,18.868653702087407,22.399723529815674,15.137245178222656,17.8253231048584,0.11605060447061322,0.10053063747020212,0.12767545157095017,251.13
9,27.05221039207643,14.616185327750749,17.86984584099313,21.417090892791748,14.098278999328613,16.797462463378906,0.1142588581854965,0.14965590738853596,0.1657277878324264,281.89
10,26.151976781639327,13.509838334026187,16.793343560454336,20.33802661895752,12.976551055908203,15.689798355102539,0.13317871211926705,0.1475253507264941,0.17522034311653895,313.57
11,25.283607461642298,12.247155306860103,15.568306326162599,19.140942764282226,11.694169044494629,14.426668167114258,0.13630463034615314,0.18130514456145536,0.20897729676565546,346.71
12,24.237454250345635,10.947761299828716,14.311438641903775,17.873661041259766,10.371428489685059,13.126367568969727,0.16460244835256782,0.18893416883227707,0.2346453079302582,379.13
13,23.179732082158214,9.596915353474667,13.008058251244627,16.543793773651124,8.988628387451172,11.77007007598877,0.17072427209824026,0.18245026055913552,0.23399219211868727,410.8
14,22.17046394616348,8.16990063012717,11.630533193631496,15.155582094192505,7.514355182647705,10.32534408569336,0.18019235963790925,0.24642598485962422,0.28864827299278417,441.21
15,21.112131711594518,6.800347644670742,10.296976138184066,13.748767709732055,6.07859468460083,8.913939476013184,0.21713303258058989,0.3571005177685073,0.3351951292086097,472.81
16,20.13559266901693,5.4682426871278444,8.977280231995074,12.351332235336304,4.676578521728516,7.487272262573242,0.23592772435395712,0.382628915169599,0.33923459336879846,504.63
17,19.24254928663835,4.419375518595952,7.819517600163554,11.068295860290528,3.552495241165161,6.24845552444458,0.2456520927042661,0.4030464078974223,0.35720252981594813,535.49
18,18.41737782182657,3.844277942655893,6.921562239424603,9.974041891098022,2.9169952869415283,5.289468288421631,0.25970184141196684,0.41635183545026444,0.3702417808873637,565.21
19,17.775936433614937,3.823353686113626,6.303187687060457,9.179296255111694,2.819380283355713,4.665268421173096,0.26709939644229275,0.4247682167796636,0.37122937665578953,594.49
20,17.22532020570198,4.201480132374111,6.0002368244480895,8.679562950134278,3.1551215648651123,4.399333953857422,0.2698724454423458,0.43296357543380315,0.37640588260756747,621.35
21,16.932044340744735,4.890261310546176,5.943738691477643,8.449944138526917,3.8456361293792725,4.416265487670898,0.2748891624604069,0.4400069904781402,0.38142363759658715,648.77
22,16.69396727894352,5.626426685392226,6.091802197717296,8.379810476303101,4.625037670135498,4.620377063751221,0.27731192276968286,0.44313995241225546,0.3830936058424315,676.04
23,16.51353074927685,6.238845331514209,6.3198450243334126,8.432447218894959,5.279561519622803,4.893378257751465,0.27877720630349573,0.44431869659885603,0.38467380100287785,702.83
24,16.432090658257216,6.7319651670954395,6.546602302644049,8.487954473495483,5.81334114074707,5.149394989013672,0.280616810616509,0.44573588814567044,0.3875447810711825,728.91
25,16.37001982224557,6.860343986316991,6.617970317848947,8.505672073364257,5.959475994110107,5.228109836578369,0.28177794574760834,0.4521775980388505,0.38829777707874413,755.19
