Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6792899191379547,0.5393258839845657,0.6751102209091187,0.5207205414772034,34.32
2,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6749209463596344,0.43382198065519334,0.6736977696418762,0.5679097175598145,73.57
3,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6735715210437775,0.4370887875556946,0.6725383996963501,0.5535141229629517,104.55
4,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6725161015987396,0.4360717087984085,0.6714265942573547,0.5257142186164856,135.17
5,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6727545499801636,0.4277218282222748,0.6726193428039551,0.5322147011756897,166.34
6,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6731967031955719,0.42654189467430115,0.6731385588645935,0.5361155867576599,198.06
7,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6740194320678711,0.4275900661945343,0.6736295819282532,0.5401535034179688,231.23
8,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.673923909664154,0.4270584523677826,0.6730707883834839,0.531755805015564,266.18
9,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6733795940876007,0.42796156108379363,0.6727169752120972,0.5274854898452759,300.94
10,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.673372358083725,0.4284448057413101,0.6735009551048279,0.541007399559021,336.7
11,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6737773060798645,0.42700753211975095,0.6733192205429077,0.5349715948104858,368.67
12,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6740600526332855,0.4260161638259888,0.6734248399734497,0.532762348651886,402.38
13,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6738684058189393,0.4276232898235321,0.673348069190979,0.5271639823913574,434.27
14,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.673880809545517,0.4261181503534317,0.6736466288566589,0.530034601688385,466.96
15,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6740986347198487,0.42587701678276063,0.6736376285552979,0.5386032462120056,499.72
16,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6742535471916199,0.4265458911657333,0.673636257648468,0.535406768321991,533.02
17,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.674046766757965,0.42683946192264555,0.6733282208442688,0.531127393245697,566.85
18,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6741694331169128,0.42672520875930786,0.673970103263855,0.5387656092643738,600.77
19,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.673947811126709,0.42736572921276095,0.6734929084777832,0.5273339152336121,634.95
20,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.674590790271759,0.4261126905679703,0.6740144491195679,0.5308175086975098,667.72
21,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.674584436416626,0.4257833957672119,0.6744400262832642,0.5355324149131775,700.68
22,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367830,100977,67,14,0.784608591595262,0.9999619403877731,0.879291365216799,0.6751296997070313,0.4257857084274292,0.674333393573761,0.5312577486038208,733.62
23,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6748557031154633,0.4248427152633667,0.6739518642425537,0.5338707566261292,766.46
24,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367797,100947,97,47,0.784643643438636,0.9998722284446667,0.8792786891516493,0.6746601581573486,0.4263622432947159,0.6742983460426331,0.5310850143432617,801.59
25,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367825,100989,55,19,0.7845862111626359,0.9999483476691206,0.8792720562045663,0.6752853214740753,0.4303255587816238,0.6747462153434753,0.5431928634643555,835.68
26,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367775,100886,158,69,0.7847356618109892,0.9998124204825959,0.8793133334528783,0.6757109105587006,0.42397201955318453,0.6749438047409058,0.5334175229072571,869.52
