Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
29,0,0,179332,280163,0,0.0,0,367844,101021,23,0,0.7845413925117039,1.0,0.8792638778834696,0.7450041949748993,0.42459734082221984,0.7505680918693542,0.5316856503486633,851.93
30,0,0,179332,280163,0,0.0,0,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7541201174259186,0.42687555998563764,0.741213858127594,0.5313947200775146,881.51
31,0,0,179332,280163,0,0.0,0,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7364905536174774,0.4293580651283264,0.7312949299812317,0.5252216458320618,910.36
32,0,0,179332,280163,0,0.0,0,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7308294236660003,0.42681523263454435,0.7286454439163208,0.5328397750854492,939.3
33,0,0,179332,280163,0,0.0,0,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7273784756660462,0.43192448318004606,0.7228758335113525,0.5566046833992004,969.73
34,3301,1724,177608,276862,0.6569154228855721,0.011782426658766504,0.023149641639900697,367844,101021,23,0,0.7845413925117039,1.0,0.8792638778834696,0.7160978436470031,0.4309021860361099,0.7027425765991211,0.5242961049079895,998.76
35,5464,1946,177386,274699,0.7373819163292847,0.01950293222159957,0.03800078588740946,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7009107351303101,0.42605815529823304,0.6959291100502014,0.5335482358932495,1028.09
36,165071,97125,82207,115092,0.6295710079482525,0.5891962893030129,0.6087148917967619,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6960496366024017,0.4248610585927963,0.6937024593353271,0.5316072702407837,1058.9
37,230541,142110,37222,49622,0.6186512313129443,0.8228816795936651,0.7062991908874504,367844,101021,23,0,0.7845413925117039,1.0,0.8792638778834696,0.6940157771110534,0.4243431657552719,0.6923229098320007,0.5282194018363953,1088.08
38,8493,1498,177834,271670,0.8500650585526974,0.030314495490125392,0.05854132633015571,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6949117004871368,0.427927166223526,0.696429967880249,0.5416319966316223,1117.59
39,119504,64650,114682,160659,0.648935130380008,0.42655168598280285,0.5147517751880719,367824,101017,27,20,0.7845388948492132,0.9999456291253901,0.8792412915254845,0.6960235893726349,0.4317802667617798,0.6942681074142456,0.5226189494132996,1147.63
40,39108,10119,169213,241055,0.7944420744713268,0.13959016715269326,0.23745711770241965,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.696124142408371,0.4241533070802689,0.6961215734481812,0.5300853252410889,1176.38
41,49812,13926,165406,230351,0.7815118139885154,0.1777964970392236,0.28968802068037025,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6983314454555511,0.428349569439888,0.6965004801750183,0.5468850135803223,1205.87
42,59196,20812,158520,220967,0.7398760123987601,0.2112912840025271,0.3287105291653132,367824,101015,29,20,0.7845422415797321,0.9999456291253901,0.8792433932564663,0.6967167735099793,0.4276644855737686,0.6960529088973999,0.5262560844421387,1234.87
43,6933,1099,178233,273230,0.8631723107569721,0.02474630839903913,0.0481132566491438,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.698222529888153,0.42336397171020507,0.699276328086853,0.5369333028793335,1265.11
44,0,0,179332,280163,0,0.0,0,367821,101020,24,23,0.7845324960914255,0.9999374734941986,0.8792341203678804,0.7020712673664093,0.42410611510276797,0.7072035074234009,0.5308213233947754,1294.21
45,0,0,179332,280163,0,0.0,0,367823,101019,25,21,0.784535088579948,0.9999429105816596,0.8792378502807505,0.7222963333129883,0.42377866208553316,0.736964762210846,0.5425229668617249,1323.77
46,4672,3492,175840,275491,0.5722684958353749,0.016676006467663467,0.03240764826048202,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.731521725654602,0.4304084062576294,0.7236870527267456,0.5339652299880981,1353.48
47,18178,12769,166563,261985,0.5873913464956215,0.06488365701395259,0.11685898878210278,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7138167679309845,0.42929301261901853,0.7060645222663879,0.5383336544036865,1382.68
48,16670,12508,166824,263493,0.5713208581808211,0.059501076159235874,0.10777750120417276,367844,101021,23,0,0.7845413925117039,1.0,0.8792638778834696,0.705208706855774,0.4264222592115402,0.7012822031974792,0.5355091691017151,1411.77
49,21551,15537,163795,258612,0.5810774374460742,0.07692307692307693,0.13586087987114304,367823,100976,68,21,0.7846070490764698,0.9999429105816596,0.8792830394803995,0.7024124383926391,0.4265286087989807,0.7007672786712646,0.5321234464645386,1440.56
50,22060,16134,163198,258103,0.5775776299942399,0.07873987642907879,0.1385865553451,367806,101014,30,38,0.7845356426773602,0.9998966953382412,0.8792203321763575,0.7022192060947419,0.42984718084335327,0.7015408277511597,0.5231497287750244,1469.93
51,20991,15504,163828,259172,0.5751746814632142,0.07492424053140494,0.13257836530262934,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7033546507358551,0.42918258905410767,0.7031370997428894,0.5501620769500732,1499.29
52,22069,16185,163147,258094,0.5769069901186804,0.07877200058537351,0.1386169708275626,367827,101019,25,17,0.7845369268373837,0.9999537847565816,0.879243208356739,0.7038188457489014,0.42559947073459625,0.7005773782730103,0.5339295268058777,1528.84
53,22471,16563,162769,257692,0.5756776143874571,0.08020687956653805,0.14079706262903474,367804,101011,33,40,0.7845397438221899,0.9998912582507802,0.8792208056089756,0.7020715773105621,0.42615694403648374,0.7010934352874756,0.5241072177886963,1558.2
54,24690,17800,161532,255473,0.5810779006825135,0.08812726876853831,0.15304367230430216,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7033535659313201,0.42217078506946565,0.7025308609008789,0.5357709527015686,1587.2
55,25122,18168,161164,255041,0.5803187803187804,0.08966922827068528,0.15533632397906344,367844,101021,23,0,0.7845413925117039,1.0,0.8792638778834696,0.7040536224842071,0.42459743320941923,0.7049002051353455,0.5364440679550171,1616.43
56,27347,19116,160216,252816,0.5885758560575082,0.09761103357688203,0.16745145824276084,367807,100996,48,37,0.7845662250454882,0.9998994138819717,0.8792405877269626,0.7062056005001068,0.4199149787425995,0.7036929130554199,0.5210290551185608,1645.72
57,20123,15345,163987,260040,0.5673564903575053,0.07182604412431334,0.12750965526199898,367805,101014,30,39,0.7845351830877162,0.9998939767945108,0.8792189925931947,0.7066345751285553,0.4227428734302521,0.7054656744003296,0.5255234837532043,1675.35
58,3989,1517,177815,276174,0.7244823828550672,0.01423813993996352,0.02792742649709979,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.704660278558731,0.4243337005376816,0.7005908489227295,0.5310606956481934,1705.01
59,3974,3113,176219,276189,0.5607450261041343,0.014184599679472307,0.027669277632724112,367844,101016,28,0,0.7845497589898903,1.0,0.8792691322140207,0.6994881093502044,0.421022441983223,0.697870671749115,0.5298994779586792,1734.07
60,219608,140181,39151,60555,0.610379972706225,0.7838579683969689,0.6863264744855864,367844,101016,28,0,0.7845497589898903,1.0,0.8792691322140207,0.7038098931312561,0.4155737519264221,0.6942195892333984,0.5270258188247681,1762.86
61,0,0,179332,280163,0,0.0,0,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7013813376426696,0.41850769221782685,0.7024469375610352,0.5389533042907715,1792.21
62,0,0,179332,280163,0,0.0,0,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.7029246151447296,0.41523981690406797,0.7007769346237183,0.516336977481842,1821.18
63,115,60,179272,280048,0.6571428571428571,0.000410475330432641,0.0008204381853334189,367626,98770,2274,218,0.7882271717596205,0.9994073574667522,0.8813434982738781,0.7013744950294495,0.41606695801019666,0.6989655494689941,0.5216194987297058,1851.1
64,230345,141970,37362,49818,0.618683104360555,0.8221820868565799,0.7060621201021338,366852,94347,6697,992,0.795431039529574,0.9973032046193495,0.8850011398684989,0.694560068845749,0.4117202088236809,0.6860532164573669,0.5230389833450317,1880.01
65,230583,142010,37322,49580,0.6188602577074717,0.8230315923230405,0.70649063355986,367789,100870,174,55,0.7847688831325121,0.9998504800948228,0.879348908491661,0.6863669753074646,0.4137527048587799,0.6854078769683838,0.5218325257301331,1909.78
66,230355,141979,37353,49808,0.6186783909070888,0.8222177803635741,0.7060722118262611,367272,95753,5291,572,0.7932012310350413,0.9984449929861572,0.8840671634156526,0.6870451211929322,0.4131707474589348,0.6853315234184265,0.513027012348175,1939.61
67,230345,141968,37364,49818,0.6186864278174546,0.8221820868565799,0.7060642843568192,366237,90920,10124,1607,0.8011186528916762,0.9956313002250954,0.8878461965500648,0.6866316199302673,0.41459388434886935,0.6850776672363281,0.5035951137542725,1969.44
68,230345,141968,37364,49818,0.6186864278174546,0.8221820868565799,0.7060642843568192,367385,98648,2396,459,0.7883240028066681,0.9987521884277031,0.8811491383021716,0.6876183390617371,0.41507775485515597,0.6877899765968323,0.5323539972305298,1999.1
69,140897,104477,74855,139266,0.5742132418267624,0.5029108054953724,0.5362020181262215,366800,93676,7368,1044,0.7965670306378617,0.9971618403453638,0.8856480587212672,0.6948156714439392,0.4174703761935234,0.6973299980163574,0.5353374481201172,2028.64
70,31,10,179322,280132,0.7560975609756098,0.00011064987168184235,0.00022126736235028764,366471,91770,9274,1373,0.7997342009990376,0.9962674394580311,0.8872476803234534,0.7044138789176941,0.40758596956729887,0.7067942023277283,0.5048896670341492,2057.79
71,130,31,179301,280033,0.8074534161490683,0.00046401559092385506,0.0009274981806766456,367375,96742,4302,469,0.791556870358121,0.9987250029903981,0.8831543786307291,0.7079815030097961,0.4155760794878006,0.7068068385124207,0.5114579796791077,2087.07
72,41,10,179322,280122,0.803921568627451,0.00014634337867598505,0.0002926334872633059,367844,101012,32,0,0.7845564523009196,1.0,0.8792733357236763,0.7066553592681885,0.4121466130018234,0.7063749432563782,0.5277854204177856,2117.28
73,21,6,179326,280142,0.7777777777777778,7.495636468769965e-05,0.00014989828330775544,367308,96339,4705,536,0.792214766837702,0.9985428605604549,0.8834924250533078,0.7064829468727112,0.41292556524276736,0.7064584493637085,0.5329922437667847,2147.0
74,0,0,179332,280163,0,0.0,0,366913,94449,6595,931,0.7952822295724399,0.9974690357869097,0.8849743007165891,0.7067064583301544,0.40816938877105713,0.7066827416419983,0.5193641185760498,2176.81
75,108,38,179294,280055,0.7397260273972602,0.0003854898755367411,0.0007705781833619328,366847,93992,7052,997,0.7960415676624591,0.997289611900697,0.8853735384942131,0.7064314961433411,0.40861146748065946,0.7059376835823059,0.5052888989448547,2206.19
76,0,7,179325,280163,0.0,0.0,0,366378,91758,9286,1466,0.7997144952590497,0.9960146148910951,0.8871352817259498,0.7060002505779266,0.41211718916893003,0.7060033082962036,0.5192561745643616,2235.32
77,0,1,179331,280163,0.0,0.0,0,366636,92736,8308,1208,0.7981243959144223,0.9967159991735627,0.8864335312663197,0.7058911263942719,0.40850450545549394,0.7063400149345398,0.5120311975479126,2264.22
78,0,0,179332,280163,0,0.0,0,367092,94926,6118,752,0.7945404724491254,0.9979556551146682,0.884706131862888,0.7063222587108612,0.40988825261592865,0.7065312266349792,0.5154387354850769,2293.29
79,0,0,179332,280163,0,0.0,0,366751,93438,7606,1093,0.796957337094107,0.9970286317025696,0.8858366755914319,0.7064979374408722,0.408639520406723,0.706757128238678,0.508206307888031,2322.4
80,0,0,179332,280163,0,0.0,0,366786,93455,7589,1058,0.7969433405541879,0.9971237807331369,0.8858655814318579,0.7066422224044799,0.40928995311260224,0.706840455532074,0.5146979093551636,2351.44
81,0,0,179332,280163,0,0.0,0,367148,95092,5952,696,0.7942800276912426,0.9981078935635759,0.884604449670154,0.7069091677665711,0.40831680595874786,0.7071534395217896,0.5104954242706299,2380.81
82,0,0,179332,280163,0,0.0,0,366298,91063,9981,1546,0.8008946980612689,0.9957971313926556,0.8877745529898632,0.7071761548519134,0.4097254902124405,0.7073764801025391,0.5074995160102844,2409.76
83,0,0,179332,280163,0,0.0,0,366380,91454,9590,1464,0.8002463775080051,0.9960200519785561,0.887464604845957,0.7074272274971009,0.40842178612947466,0.7073174715042114,0.5161140561103821,2438.35
84,0,0,179332,280163,0,0.0,0,366818,93637,7407,1026,0.7966424514882019,0.9972107741325127,0.8857139752673854,0.7076691150665283,0.40844959765672684,0.707935631275177,0.5139726996421814,2468.15
85,0,0,179332,280163,0,0.0,0,366546,92279,8765,1298,0.7988797471802975,0.9964713302378182,0.8868023356385688,0.7078450739383697,0.40727012157440184,0.7076966166496277,0.5144213438034058,2497.34
86,0,0,179332,280163,0,0.0,0,366563,92540,8504,1281,0.7984330313676887,0.9965175454812366,0.886545328781651,0.7077773213386536,0.4077488884329796,0.7077135443687439,0.5134921073913574,2525.83
87,0,0,179332,280163,0,0.0,0,366819,93682,7362,1025,0.7965650454613562,0.9972134926762432,0.8856672038824402,0.7078955054283143,0.4084281146526337,0.7077957391738892,0.5111333727836609,2555.79
88,0,0,179332,280163,0,0.0,0,366834,93949,7095,1010,0.7961100995479434,0.9972542708322006,0.8854019963143852,0.7075747311115265,0.4103130653500557,0.7070214748382568,0.5247291326522827,2585.06
89,1,0,179332,280162,1.0,3.5693506994142695e-06,7.138675918390657e-06,366604,92677,8367,1240,0.7982128587945071,0.9966290057741869,0.8864536799153695,0.7076751828193665,0.4075976923108101,0.7077723741531372,0.5085171461105347,2614.65
90,0,0,179332,280163,0,0.0,0,366831,93773,7271,1013,0.7964129707948694,0.9972461152010091,0.885586059716482,0.7080189466476441,0.4078210055828094,0.7080562710762024,0.5085955858230591,2643.98
91,0,0,179332,280163,0,0.0,0,366538,92217,8827,1306,0.7989842072565967,0.9964495818879743,0.8868580774958594,0.7079320430755616,0.40758027881383896,0.7080617547035217,0.5141928195953369,2673.44
92,0,0,179332,280163,0,0.0,0,366740,93295,7749,1104,0.7972002130272696,0.9969987277215341,0.8859748828029217,0.7082415401935578,0.40786958783864974,0.7082712650299072,0.5122895836830139,2702.65
93,0,0,179332,280163,0,0.0,0,366905,94063,6981,939,0.7959446208847469,0.9974472874370657,0.8853756943673596,0.7080315053462982,0.4081562027335167,0.7079468369483948,0.5153101086616516,2732.16
94,0,0,179332,280163,0,0.0,0,366600,92643,8401,1244,0.7982701968239037,0.9966181315992649,0.8864847349795125,0.7078342318534852,0.4069998413324356,0.7080790996551514,0.5136791467666626,2760.98
95,1,0,179332,280162,1.0,3.5693506994142695e-06,7.138675918390657e-06,366851,93974,7070,993,0.7960744317257094,0.997300486075619,0.8853981505281362,0.7082401037216186,0.4068803757429123,0.7083567976951599,0.5138351917266846,2790.52
96,1,0,179332,280162,1.0,3.5693506994142695e-06,7.138675918390657e-06,366849,93901,7143,995,0.7961996744438415,0.997295048988158,0.8854734646883757,0.7080656170845032,0.40714299231767653,0.7079521417617798,0.5136741399765015,2819.88
97,0,0,179332,280163,0,0.0,0,366853,94016,7028,991,0.7960027686826409,0.99730592316308,0.8853559676269107,0.7078706324100494,0.4066099256277084,0.7081025838851929,0.5116432309150696,2849.82
98,1,0,179332,280162,1.0,3.5693506994142695e-06,7.138675918390657e-06,366861,93935,7109,983,0.7961462339082804,0.997327671512924,0.8854532728325932,0.7082349300384522,0.4071503415703773,0.7083432078361511,0.514518678188324,2878.84
99,42,10,179322,280121,0.8076923076923077,0.0001499127293753993,0.00029976981960280497,366371,91219,9825,1473,0.8006534233702659,0.9959955850849816,0.8877051345110571,0.7080644547939301,0.408266606926918,0.7080061435699463,0.5091226696968079,2907.64
100,0,0,179332,280163,0,0.0,0,366750,93591,7453,1094,0.7966920174392461,0.997025913158839,0.885671679636796,0.7075573563575744,0.40930131524801255,0.7068045735359192,0.5239385962486267,2937.27
101,0,0,179332,280163,0,0.0,0,366881,94166,6878,963,0.7957561810401109,0.9973820423875338,0.8852334022205574,0.707908707857132,0.40786765664815905,0.7085964679718018,0.5074054598808289,2966.55
102,0,0,179332,280163,0,0.0,0,366892,94122,6922,952,0.7958370027808266,0.9974119463685693,0.8852951892845337,0.7086805522441864,0.4086169943213463,0.708487331867218,0.5172908306121826,2995.34
103,0,0,179332,280163,0,0.0,0,366413,91644,9400,1431,0.7999288298181231,0.9961097639216624,0.8873048948966038,0.7086393356323242,0.40739785730838773,0.7083337903022766,0.5098790526390076,3025.38
104,3,1,179331,280160,0.75,1.0708052098242808e-05,2.1415798434505134e-05,366251,90871,10173,1593,0.8012106177344341,0.9956693598373223,0.8879178050974221,0.70851811170578,0.41026092171669004,0.7088068127632141,0.5057734251022339,3054.22
105,0,0,179332,280163,0,0.0,0,366861,94011,7033,983,0.7960149455814196,0.997327671512924,0.8853720695630349,0.7090771734714508,0.4068610817193985,0.7085868120193481,0.5184851884841919,3083.03
106,0,0,179332,280163,0,0.0,0,366870,93986,7058,974,0.7960621105074036,0.9973521384064984,0.8854108845179196,0.7093428492546081,0.4085021272301674,0.7088976502418518,0.5198464393615723,3111.83
107,0,0,179332,280163,0,0.0,0,366482,91978,9066,1362,0.7993761724032631,0.9962973434390665,0.887039152660522,0.7095197558403015,0.4070271611213684,0.7095322012901306,0.5125481486320496,3140.85
108,0,0,179332,280163,0,0.0,0,366495,92134,8910,1349,0.7991099559774895,0.996332684507563,0.8868892268712952,0.7096872389316559,0.4072249084711075,0.7098788619041443,0.508694052696228,3170.01
109,0,0,179332,280163,0,0.0,0,366413,91438,9606,1431,0.8002887402233477,0.9961097639216624,0.8875262657518818,0.7098281979560852,0.4072100341320038,0.7092982530593872,0.5103152394294739,3199.27
110,6955,1105,178227,273208,0.8629032258064516,0.024824834114426243,0.04826124216318614,367028,94675,6369,816,0.7949439358202134,0.9977816683159165,0.8848877760994855,0.7086035370826721,0.41180415600538256,0.7050135731697083,0.5263755321502686,3228.31
111,0,0,179332,280163,0,0.0,0,366817,93891,7153,1027,0.7962028009064309,0.9972080555887822,0.8854411068949203,0.7075348138809204,0.4068997099995613,0.7088169455528259,0.512269139289856,3257.86
112,24,9,179323,280139,0.7272727272727273,8.566441678594247e-05,0.00017130865536981254,366270,90910,10134,1574,0.801150531519314,0.9957210121682017,0.8879014428671166,0.7089584827423095,0.40610715597867963,0.7095259428024292,0.5060081481933594,3286.86
113,0,0,179332,280163,0,0.0,0,366623,92570,8474,1221,0.7984072056847556,0.9966806581050662,0.8865939492428996,0.7093413472175598,0.40746584385633466,0.7096742987632751,0.5109981298446655,3315.59
114,0,0,179332,280163,0,0.0,0,366912,94040,7004,932,0.7959874347003593,0.9974663172431791,0.88540967861814,0.7093831360340118,0.4060925766825676,0.7097744345664978,0.5157783627510071,3345.23
115,19,3,179329,280144,0.8636363636363636,6.781766328887113e-05,0.00013562467655299179,366537,92610,8434,1307,0.7982998908846186,0.9964468633442437,0.8864352816415171,0.7094354033470154,0.40715741366147995,0.7095260620117188,0.5101986527442932,3373.91
116,8,3,179329,280155,0.7272727272727273,2.8554805595314156e-05,5.710736899212633e-05,366708,93210,7834,1136,0.7973334376997638,0.9969117343221583,0.8860227939915096,0.7091006100177765,0.40800497233867644,0.7098069787025452,0.5114952325820923,3402.95
117,0,0,179332,280163,0,0.0,0,366863,94022,7022,981,0.7959968321815637,0.9973331086003849,0.8853630076900892,0.7097262620925904,0.4056962192058563,0.7095654606819153,0.5256299376487732,3432.67
118,0,0,179332,280163,0,0.0,0,366694,93113,7931,1150,0.7974954709258449,0.9968736747099314,0.8861077918107994,0.7096625030040741,0.4096361339092255,0.7098548412322998,0.5134986639022827,3462.1
119,0,0,179332,280163,0,0.0,0,366592,92890,8154,1252,0.7978375649100509,0.9965963832494209,0.8862093056425158,0.7094250321388245,0.40721256732940675,0.710021436214447,0.5122337341308594,3491.24
120,0,0,179332,280163,0,0.0,0,366873,93972,7072,971,0.7960876216515315,0.9973602940376899,0.8854298777949268,0.7096421003341675,0.40697185695171356,0.7099872827529907,0.5190879106521606,3520.7
121,0,0,179332,280163,0,0.0,0,366732,93418,7626,1112,0.7969835923068564,0.9969769793716902,0.8858325060326524,0.7096072793006897,0.4081173688173294,0.7100660800933838,0.511070966720581,3549.85
122,0,0,179332,280163,0,0.0,0,366839,93994,7050,1005,0.7960345721769058,0.9972678635508531,0.8853606411183127,0.7094188034534454,0.40752017945051194,0.7093926668167114,0.525719404220581,3579.04
123,0,0,179332,280163,0,0.0,0,366783,93576,7468,1061,0.7967325500316058,0.9971156251019454,0.8857321212311474,0.7095429003238678,0.4063284397125244,0.7102856040000916,0.5133920311927795,3608.43
124,42,4,179328,280121,0.9130434782608695,0.0001499127293753993,0.00029977623845058504,366471,92150,8894,1373,0.7990715645380391,0.9962674394580311,0.8868397330800457,0.7100379049777985,0.4129947662353516,0.7105763554573059,0.5066182017326355,3637.29
125,5302,919,178413,274861,0.8522745539302363,0.018924697408294458,0.03702720822392312,366862,94073,6971,982,0.7959083167908707,0.9973303900566545,0.885307180804533,0.7104408919811249,0.4097752615809441,0.7092854380607605,0.5286417603492737,3666.75
126,0,0,179332,280163,0,0.0,0,366830,93843,7201,1014,0.7962915126347756,0.9972433966572787,0.8855098929774525,0.7106026232242584,0.4089927911758423,0.7105239629745483,0.5204312801361084,3696.03
127,0,0,179332,280163,0,0.0,0,366666,92988,8056,1178,0.7977000091373077,0.9967975554854775,0.8862039545714915,0.7104506611824035,0.40925470292568206,0.7111170291900635,0.5068337321281433,3725.24
128,0,0,179332,280163,0,0.0,0,366404,91690,9354,1440,0.7998445733845019,0.996085297028088,0.8872433524065971,0.7104995846748352,0.4077499479055405,0.7107840776443481,0.5142707228660583,3754.32
129,0,0,179332,280163,0,0.0,0,366283,91117,9927,1561,0.8007936160909488,0.9957563532366982,0.8876962449893606,0.710342538356781,0.4075351610779762,0.7108291387557983,0.5136448740959167,3783.4
130,0,0,179332,280163,0,0.0,0,366864,94088,6956,980,0.7958833023828945,0.9973358271441154,0.8852938479432816,0.7104046463966369,0.4074175268411636,0.7101357579231262,0.5225728750228882,3812.38
131,0,0,179332,280163,0,0.0,0,366757,93576,7468,1087,0.796721069312867,0.9970449429649525,0.8856971396211197,0.7104927361011505,0.405763578414917,0.7105847597122192,0.5171099901199341,3841.86
