Epoch,Train_RMSE,Valid_RMSE,Test_RMSE,Train_MAE,Valid_MAE,Test_MAE,Train_Pearson,Valid_Pearson,Test_Pearson,Time
1,31.636172767390242,20.41586306281489,23.541931402917804,26.949121475219727,19.994850158691406,22.656925201416016,0.0007021153669294053,0.04269860962820683,0.11115437121126273,31.41
2,31.278967384796765,19.926458571976685,23.059530423652927,26.506700325012208,19.49534034729004,22.15666389465332,0.037263340473579334,0.010048864634886034,0.04463796861495131,64.82
3,30.819890632014513,19.392277452756485,22.53661706837827,25.985065269470216,18.950504302978516,21.614349365234375,0.00870427994355052,0.010485552851748365,0.002934164927625068,99.32
4,30.335388074875855,18.78754379257205,21.946894272604737,25.412300491333006,18.33352279663086,21.003311157226562,0.008228226518864578,0.0038231614668305346,-0.008078768941151619,132.01
5,29.816430916732887,18.11484764159293,21.285249801937006,24.764815902709962,17.64859962463379,20.31962013244629,0.016803474038114646,0.034775930256555884,0.07913640956227953,163.32
6,29.213841760628455,17.36862834216569,20.55349896197915,24.049706840515135,16.88964080810547,19.563446044921875,0.031225460887054014,0.05577251264550653,0.13545083085814372,195.22
7,28.559478586603642,16.53192010397518,19.735689410898154,23.250489044189454,16.040504455566406,18.72003173828125,0.047076020509142794,0.07518198671378906,0.1844689339415007,226.07
8,27.84096282127164,15.59407486510301,18.821728847442273,22.354644775390625,15.089645385742188,17.779542922973633,0.05049914503203107,0.06840550249414881,0.18906777092584692,256.13
9,27.01571960609158,14.559104687338264,17.812395490373234,21.37099447250366,14.040587425231934,16.74225616455078,0.05418421425832991,0.07125801651292002,0.19963511685575186,286.57
10,26.100483465284356,13.422227421886568,16.7076637089489,20.272579956054688,12.88785457611084,15.607317924499512,0.059207986756199225,0.07290530202453781,0.1984270060230338,322.6
11,25.207203377443847,12.117375759135554,15.442133034534121,19.039426612854005,11.56185531616211,14.303695678710938,0.06212173582402551,0.07330218178957168,0.1991254417819303,356.06
12,24.13209076873791,10.776483250465274,14.14426694726828,17.734856414794923,10.19545841217041,12.961957931518555,0.06281196283284143,0.07272513081427126,0.19850526595047946,387.55
13,23.040201612623573,9.37062845669061,12.785343624505353,16.359353446960448,8.753559112548828,11.548688888549805,0.06247073192859898,0.07553043942673768,0.19488451431485512,420.86
14,21.990709007528807,7.8816142083520475,11.344027092862294,14.912009811401367,7.210302829742432,10.038804054260254,0.06371529694130643,0.07583281535530476,0.19161635514802008,451.43
15,20.892763869155395,6.480865190462101,9.967532283825399,13.448541831970214,5.728252410888672,8.58328914642334,0.0629361043827785,0.07325891863902581,0.1856748004873358,484.9
16,19.90152005663324,5.24229374193757,8.681603935172753,12.035548543930053,4.367212772369385,7.197460174560547,0.06405040834119675,0.07126346722649356,0.17895715724329228,515.96
17,19.00960655290863,4.381621880740753,7.595854039947806,10.788478565216064,3.358381748199463,5.991105556488037,0.06395607568620178,0.07273750821326354,0.17110933343956203,546.73
18,18.210389248889474,4.120126793401044,6.845084003743895,9.759416723251343,2.9496028423309326,5.13942289352417,0.06370553526774338,0.07196235412291245,0.16476053852635653,579.63
19,17.621271407276808,4.421463263116065,6.431097902625515,9.085196352005005,3.131809949874878,4.669825077056885,0.06399195286697988,0.06880100502933942,0.15973093649168746,611.28
20,17.141890311679212,4.9889283623062415,6.340077506954426,8.719720554351806,3.671762466430664,4.57610559463501,0.06408585496644617,0.07262610925680418,0.15482463726932322,641.74
21,16.928602160425328,5.752719401950535,6.478237400285137,8.612589812278747,4.471633434295654,4.735382556915283,0.06502047607866882,0.07416289645266959,0.1469549394174568,672.48
22,16.76340953910974,6.474401981029822,6.744748651276524,8.64755129814148,5.256847381591797,5.029599666595459,0.06633539703096461,0.07656817710896216,0.1462382254024712,702.68
23,16.6498969295393,6.994561398698009,7.001348638045733,8.751477670669555,5.831275463104248,5.308592796325684,0.06806893606157029,0.0831010408599897,0.14151277019173114,732.93
24,16.610714354750733,7.371671281031591,7.200347563513889,8.825970697402955,6.250723838806152,5.525744438171387,0.07094036786934445,0.08762579419930308,0.14405421320703937,763.7
25,16.633228967271673,7.224134146474563,7.10851696831129,8.824696254730224,6.090470314025879,5.4300713539123535,0.07528800756815966,0.09521436341059264,0.1499599188985763,793.07
