Epoch,TruePositive,FalsePositive,TrueNegative,FalseNegative,Precision,Recall,Fscore,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,459918,267423,0,0,0.6323278902193057,1.0,0.7747559715276954,0.6784762382507324,0.5324203461408615,0.6580420732498169,0.2828753590583801,65.69
2,459918,267423,0,0,0.6323278902193057,1.0,0.7747559715276954,0.6703007340431213,0.46137558817863467,0.6569157242774963,0.23677533864974976,142.08
3,459918,267423,0,0,0.6323278902193057,1.0,0.7747559715276954,0.672287380695343,0.456183660030365,0.6591976881027222,0.2635452151298523,220.62
4,459918,267423,0,0,0.6323278902193057,1.0,0.7747559715276954,0.6673146843910217,0.451545786857605,0.6570944786071777,0.2885565161705017,297.77
