Epoch,Train_RMSE,Valid_RMSE,Test_RMSE,Train_MAE,Valid_MAE,Test_MAE,Train_Pearson,Valid_Pearson,Test_Pearson,Time
1,19.87323072703654,19.79083434379252,22.92479984108708,25.74466037750244,19.357458114624023,22.023096084594727,0.009516109195352257,0.030010597532087808,-0.03248375274732379,64.54
2,19.941215432026556,19.214083370170417,22.35819231127003,25.08242530822754,18.769189834594727,21.4386043548584,0.01213239636507368,0.03424047258386079,0.03815630575952958,155.6
3,19.973784011285698,18.614858849067407,21.76998649544181,24.493562698364258,18.157913208007812,20.828310012817383,0.01709793450717479,0.03504671278502736,0.030246344471499906,200.83
4,19.99362954726191,17.966153854572543,21.13147740121838,23.86232261657715,17.4969539642334,20.166095733642578,0.010363899925393381,0.026165617468504536,0.0084569000180691,228.55
5,19.999506448377943,17.24751418626663,20.428564889089355,23.17135581970215,16.766149520874023,19.438810348510742,0.005817797330268592,0.02281066179645387,0.008998286668169549,257.68
6,19.99757164517986,16.451531632842162,19.651853424488444,22.40519971847534,15.958269119262695,18.63682746887207,0.004294437719376809,0.019341037579656592,0.012062665558966667,288.97
7,19.998216778413177,15.582128685612886,18.803031287420204,21.567008113861085,15.076520919799805,17.761796951293945,0.004342403601031256,0.017816325819558033,0.015150161876358075,320.15
8,19.999640804879938,14.587889448261098,17.834642213698178,20.627699375152588,14.068572998046875,16.764760971069336,0.007075104109305728,0.024663128706046304,0.019014810209584274,350.94
9,19.99777300833692,13.529962703092359,16.80718796773608,19.596085453033446,12.995838165283203,15.706764221191406,0.0094524283523046,0.025630897190888527,0.018362420983562167,380.6
10,19.99864413433856,12.364913991713042,15.676603750537526,18.475418949127196,11.812398910522461,14.540179252624512,0.008084318502560087,0.028147775556902066,0.017295457116749596,408.43
11,19.998772964984138,11.106279717246222,14.459115629258708,17.256198024749757,10.530682563781738,13.280437469482422,0.00854381042690539,0.025011395145987457,0.01442048463983113,436.48
12,19.99889229567976,9.852159184076296,13.248073797748333,15.997846698760986,9.24800968170166,12.021519660949707,0.00659572898917887,0.020397590051794437,0.013524641035542437,464.96
13,19.999481842958243,8.49622889619524,11.93879860410481,14.688178634643554,7.849459171295166,10.650607109069824,0.006260885803237351,0.02069348923168342,0.011527420620336805,494.31
14,19.999612270411568,7.231420717062326,10.708566348933536,13.379351949691772,6.527289867401123,9.352579116821289,0.007264476013210288,0.023925264294560294,0.010790107978694573,521.94
15,20.00007926925209,6.053737954776177,9.537918709579511,12.127458381652833,5.263595104217529,8.104074478149414,0.0048370631139799,0.020055189245543947,0.009674629515385287,553.78
16,19.999565768296325,5.091418147954872,8.511790456903093,10.933291625976562,4.190550804138184,6.989541053771973,0.005450813734700491,0.015698011160562984,0.008819946230762217,580.1
17,20.000350262435834,4.396399559446765,7.615279709005226,9.88558487892151,3.3673765659332275,5.99147891998291,0.004850832567622807,0.018842121018989393,0.008862396856342132,606.03
18,19.999873046472068,4.137610378118423,6.927525954099815,9.042252159118652,2.9717764854431152,5.216594219207764,0.005369598588418011,0.019637033805466886,0.010794343536478741,632.24
