Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
18,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,367030,97188,3856,814,0.7906414658630212,0.9977871054033776,0.882217911646007,0.679497230052948,0.4207606628537178,0.6834375858306885,0.5263532996177673,525.17
19,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,365721,95232,5812,2123,0.7934019303486473,0.9942285316601602,0.882534565158899,0.6757582545280456,0.4119496464729309,0.6824856400489807,0.5074208974838257,555.27
20,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,367048,96416,4628,796,0.7919665820862031,0.9978360391905264,0.8830613924081087,0.6769571363925934,0.40958901345729826,0.6832196116447449,0.5097230672836304,584.79
21,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,366488,94697,6347,1356,0.7946659149798888,0.9963136547014495,0.8841379493359098,0.6787003397941589,0.40887346118688583,0.6838310360908508,0.5040763020515442,614.32
22,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,366898,95851,5193,946,0.7928661110018607,0.9974282576309522,0.8834603710842734,0.6794832348823547,0.409322153031826,0.6832048892974854,0.5088768005371094,644.06
23,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,367038,96344,4700,806,0.792085147890941,0.9978088537532215,0.8831244450967607,0.679950374364853,0.4054192125797272,0.6837371587753296,0.5058391094207764,673.72
24,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,366617,95526,5518,1227,0.7932977455030154,0.9966643468426833,0.8834282946600369,0.6795895993709564,0.40858164280653,0.6836540102958679,0.5117248892784119,704.35
25,267988,174901,4431,12175,0.6050906660585383,0.9565431552346313,0.7412689543767254,366938,95843,5201,906,0.7928977205200732,0.997536999380172,0.8835226486079759,0.6791878700256347,0.4050017982721329,0.6832349896430969,0.5044957995414734,734.11
26,267988,174901,4431,12175,0.6050906660585383,0.9565431552346313,0.7412689543767254,366921,95851,5193,923,0.7928764056598065,0.9974907841367536,0.8834912883931927,0.6795598208904267,0.4067798227071762,0.682388961315155,0.5201340913772583,763.29
27,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,366351,93848,7196,1493,0.7960708302277928,0.9959412142103717,0.8848598442351424,0.6788428068161011,0.4088973060250282,0.682736337184906,0.49759867787361145,792.64
28,280163,179330,2,0,0.6097220197043263,1.0,0.7575494554225207,366812,94201,6843,1032,0.7956651981614401,0.9971944628701297,0.8851032204590176,0.6786483287811279,0.4052015900611877,0.6821814179420471,0.506645679473877,821.51
29,267988,174901,4431,12175,0.6050906660585383,0.9565431552346313,0.7412689543767254,366656,95524,5520,1188,0.7933186204509066,0.9967703700481726,0.8834828872418148,0.6775971412658691,0.40808443278074263,0.682138979434967,0.5164411067962646,850.83
30,264103,170547,8785,16060,0.6076222247785574,0.9426762277674068,0.7389429123421091,366787,93949,7095,1057,0.7960893005973052,0.9971264992768674,0.8853387723575273,0.6791528820991516,0.4079022347927094,0.6828888654708862,0.5031796097755432,881.13
31,268300,174998,4334,11863,0.6052362067954288,0.9576567926528485,0.7417124074414517,367053,96077,4967,791,0.7925485284909205,0.9978496319091789,0.883428362379569,0.6782420992851257,0.4092284470796585,0.6815064549446106,0.5333464741706848,911.0
32,265939,171383,7949,14224,0.608107984505696,0.9492295556515314,0.7413088775375096,366078,93395,7649,1766,0.7967345197650352,0.9951990517719468,0.8849763754401275,0.6769053995609283,0.4041358560323715,0.6814051866531372,0.4994046688079834,940.47
33,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367096,96154,4890,748,0.7924360496492174,0.9979665292895902,0.8834042839919432,0.6777992188930512,0.41072937548160554,0.681580126285553,0.5204230546951294,969.84
34,280158,179328,4,5,0.6097204267377025,0.999982153246503,0.7575431049051645,366487,95561,5483,1357,0.7931794965025278,0.996310936157719,0.8832161293276715,0.6788155853748321,0.41031064093112946,0.683329164981842,0.5032336711883545,1000.19
35,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366838,96125,4919,1006,0.7923700166103986,0.9972651450071226,0.8830883707046281,0.6773772418498993,0.4086343213915825,0.6815137267112732,0.5335848927497864,1030.01
36,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366543,94311,6733,1301,0.7953560129672304,0.9964631746066267,0.8846238316008966,0.6777428269386292,0.40358359515666964,0.681723415851593,0.5129369497299194,1059.61
37,273847,177340,1992,6316,0.6069478952186123,0.9774559809824995,0.7488808368086416,366470,93991,7053,1374,0.7958763065710234,0.9962647209143006,0.8848672892231727,0.6785619020462036,0.4031310647726059,0.6819446086883545,0.5149279236793518,1089.64
38,273747,177122,2210,6416,0.6071541844748697,0.977099045912558,0.7489330152442026,366302,93608,7436,1542,0.7964645256680655,0.9958080055675775,0.8850503893668891,0.6785093247890472,0.401740175485611,0.6820294857025146,0.5073212385177612,1119.2
39,268994,175315,4017,11169,0.6054210020503749,0.960133922038242,0.7425932265153105,366673,94511,6533,1171,0.7950687794893144,0.996816585291591,0.8845853216055429,0.6782285809516907,0.40162315517663955,0.6820608377456665,0.5139164924621582,1148.39
40,267276,173730,5602,12887,0.6060597814995714,0.9540017775366483,0.741229864289785,366561,94992,6052,1283,0.7941904829997855,0.9965121083937756,0.8839216925067247,0.6776356875896454,0.39883746653795243,0.6824032068252563,0.5192511081695557,1177.76
41,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,366433,94767,6277,1411,0.7945208152645273,0.9961641347962723,0.8839892695683221,0.677755343914032,0.4002204015851021,0.6826578378677368,0.5242747068405151,1207.17
42,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,366949,95310,5734,895,0.7938168862044871,0.9975669033612075,0.8841047436282004,0.6795233964920044,0.4011325776576996,0.6825240254402161,0.5119834542274475,1236.25
43,273830,176938,2394,6333,0.6074743548787847,0.9773953020206094,0.7492636103818281,366401,95093,5951,1443,0.7939453167321785,0.9960771413968965,0.8835987257306429,0.6789009392261505,0.40239340513944627,0.68160480260849,0.5219636559486389,1266.19
44,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,366475,94532,6512,1369,0.7949445453105918,0.996278313632953,0.8842964537655139,0.67841717004776,0.39796317368745804,0.6821308135986328,0.5242360234260559,1295.81
45,264181,170593,8739,15982,0.6076283310409546,0.9429546371219611,0.7390329497564121,366460,95199,5845,1384,0.7937893553466953,0.9962375354769957,0.8835652191734087,0.6781234323978425,0.39780124723911287,0.6819038391113281,0.5268449783325195,1325.67
46,269909,172982,6350,10254,0.6094253439333832,0.963399877928206,0.7465804767002188,366508,95142,5902,1336,0.7939088053720351,0.9963680255760594,0.8836905390515182,0.6778209269046783,0.3943218573927879,0.6821491718292236,0.517997145652771,1354.61
47,276205,174970,4362,3958,0.6121903917548623,0.9858725099317183,0.7553415794065125,366511,94318,6726,1333,0.7953297210028015,0.9963761812072509,0.8845732876538757,0.6778919041156769,0.39443858712911606,0.6814351677894592,0.525358259677887,1383.77
48,276218,174973,4359,3945,0.6121974950741482,0.9859189114908107,0.7553606051241943,366612,94506,6538,1232,0.7950502908149324,0.9966507541240308,0.8845085781977943,0.6784661412239075,0.400983664393425,0.6815809607505798,0.5212616920471191,1413.24
49,280154,179317,15,9,0.6097316261526843,0.9999678758437053,0.7575476519467736,366436,92864,8180,1408,0.7978140648813412,0.9961722904274638,0.8860271004806902,0.6810924530029296,0.39924290776252747,0.6820762753486633,0.5074211359024048,1442.96
50,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366795,95365,5679,1049,0.7936537129998269,0.9971482476267113,0.883839114028366,0.6795898318290711,0.399570631980896,0.6820403933525085,0.5278800129890442,1472.4
51,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366778,95358,5686,1066,0.793658143923001,0.9971020323832929,0.8838237065953396,0.6767835080623626,0.4019276320934296,0.6813793778419495,0.5485780835151672,1501.72
52,275243,175945,3387,4920,0.6100406039167708,0.9824387945588818,0.752697405213092,367106,96006,5038,738,0.7926937760196238,0.9979937147268951,0.883575062939554,0.6796778976917267,0.40740070044994353,0.683111846446991,0.5262942910194397,1530.91
53,268527,174362,4970,11636,0.6063076752865842,0.9584670352616156,0.7427598568291078,366906,95956,5088,938,0.7926898297980823,0.9974500059807963,0.8833594556919054,0.6806407988071441,0.4031926140189171,0.6839857697486877,0.5333254337310791,1560.07
54,275246,175946,3386,4917,0.6100418447135587,0.9824495026109801,0.7527014924352742,366417,95794,5250,1427,0.7927483335532906,0.9961206380965845,0.882874026419936,0.6803403794765472,0.40093391537666323,0.6810540556907654,0.5268303751945496,1590.51
55,276117,174940,4392,4046,0.612155448202777,0.9855584070701698,0.7552227783703946,366150,93921,7123,1694,0.7958554223152513,0.9953947869205424,0.8845110911144259,0.6792817652225495,0.39881736487150193,0.6807070374488831,0.5337529182434082,1620.91
56,264044,170542,8790,16119,0.60757594584271,0.9424656360761414,0.738843985790816,366636,94699,6345,1208,0.7947283427444265,0.9967159991735627,0.884334986776076,0.6793006181716919,0.39620288759469985,0.6812933683395386,0.5301189422607422,1650.74
57,274300,176889,2443,5863,0.6079492186201348,0.9790728968493342,0.7501175904352487,366570,94290,6754,1274,0.7954042442390313,0.9965365752873501,0.8846825887168398,0.6782462000846863,0.398637118935585,0.6814682483673096,0.5320317149162292,1679.65
58,262695,174113,5219,17468,0.6013969524367686,0.9376505819826315,0.7327911449696013,366691,94247,6797,1153,0.7955321539990194,0.9968655190787399,0.8848913224466748,0.6791833758354187,0.4033911168575287,0.6843432784080505,0.5193189382553101,1709.04
59,280159,179332,0,4,0.6097159683214688,0.9999857225972023,0.7575406879432817,366835,95816,5228,1009,0.7928978863117123,0.9972569893759311,0.8834129043522236,0.6804730951786041,0.4014920502901077,0.6819358468055725,0.5615639686584473,1738.19
60,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366261,94772,6272,1583,0.7944355393214803,0.9956965452746273,0.8837523540887249,0.677735424041748,0.3925791844725609,0.680169939994812,0.5265239477157593,1767.27
61,275851,175341,3991,4312,0.611382737282576,0.9846089597841257,0.7543559557260154,366759,95363,5681,1085,0.7936410731365311,0.9970503800524135,0.8837928300677377,0.6793596267700195,0.39355369508266447,0.6815385222434998,0.5457509756088257,1796.27
62,270390,173088,6244,9773,0.6097032998254704,0.9651167356146243,0.7473042572214675,366459,94890,6154,1385,0.7943205685934076,0.9962348169332652,0.883893134650196,0.679372352361679,0.39041986167430875,0.6814647316932678,0.538727879524231,1826.13
