Epoch,Train_RMSE,Valid_RMSE,Test_RMSE,Train_MAE,Valid_MAE,Test_MAE,Train_Pearson,Valid_Pearson,Test_Pearson,Time
1,31.60349378948708,20.2579473276944,23.395566654015884,26.910392379760744,19.833812713623047,22.505146026611328,0.049944538240000426,0.039931856323998476,0.0710340989148108,59.1
2,31.120059142853304,19.754190893613643,22.8917675162826,26.338607215881346,19.320344924926758,21.983396530151367,0.0993188323291816,0.09821306205486652,0.1175392205034549,122.49
3,30.658871674500933,19.221146001559877,22.362791001722453,25.81072292327881,18.776729583740234,21.435998916625977,0.12732709805965328,0.10515145936968184,0.17497544580492605,184.48
4,30.18820193404606,18.637368415762023,21.78839510787688,25.242702293395997,18.18079948425293,20.84095001220703,0.11252944398820612,0.048717702581697886,0.16376526358187293,244.25
5,29.67483961131098,18.006743121718667,21.173474916486015,24.63029193878174,17.538311004638672,20.204164505004883,0.09322359203845296,0.03816739192600402,0.13020416220022404,316.91
6,29.110481854627444,17.286950383582788,20.470086579691795,23.9513277053833,16.80678939819336,19.477025985717773,0.12043103513094253,0.12494357372318467,0.212506767812771,375.69
7,28.469413272237095,16.45574194228549,19.65822398548943,23.171130752563478,15.96343994140625,18.638927459716797,0.14223695447163898,0.13605232376318319,0.1588095828731722,435.09
8,27.71730300928282,15.51798755064813,18.743206777202474,22.273813438415527,15.01249885559082,17.696189880371094,0.13141947662633516,0.14604930087574736,0.18727886445666614,494.71
9,26.903266952269536,14.45329919658538,17.70662062796004,21.27079553604126,13.933340072631836,16.629892349243164,0.16041667182177585,0.16414218359165547,0.227276389879477,554.15
10,25.967626047428027,13.304510880360278,16.590242464157395,20.15603361129761,12.768555641174316,15.481250762939453,0.15478157734305215,0.13861674916624206,0.19554512937628826,614.12
11,25.041120204791955,11.998771604607334,15.32512433995745,18.923467540740965,11.442007064819336,14.176234245300293,0.1325535275809356,0.11938000739600454,0.17054337105311695,674.0
12,23.998623427013506,10.636015443949194,14.008313026995959,17.578398323059083,10.053716659545898,12.81270980834961,0.1106321894215653,0.10095804796749902,0.14427282008424627,733.47
13,22.96257134822586,9.198464423027314,12.621794945315882,16.17806453704834,8.578904151916504,11.366994857788086,0.09626510337552543,0.09298470366968674,0.12928165556193277,791.43
14,21.901692942500098,7.768030910709375,11.239216701595787,14.757752609252929,7.095495700836182,9.913701057434082,0.08775026030025021,0.08580798941903424,0.12600211092530378,850.84
