Epoch,NodeTrain,NetTrain,NodeValid,NetValid,Time
18,1.0532743215560914,1.1937608480453492,0.4543789327144623,0.2993798553943634,180.03
19,1.0526679575443267,1.1897591590881347,0.4580785930156708,0.3102204203605652,190.25
20,1.0512078940868377,1.1863802075386047,0.4593844711780548,0.3173946738243103,200.2
21,1.0496710419654847,1.1823963165283202,0.45698294043540955,0.3320273458957672,210.29
22,1.0494060039520263,1.1788040161132813,0.45732495188713074,0.33957189321517944,220.61
23,1.0480329990386963,1.173991847038269,0.47121506929397583,0.34642013907432556,230.7
24,1.0467060327529907,1.17010817527771,0.467143714427948,0.3606065511703491,241.05
25,1.0447567343711852,1.1658445358276368,0.4660887122154236,0.3779183626174927,251.56
26,1.0434301018714904,1.1620525240898132,0.46960312128067017,0.3858288824558258,261.64
27,1.0465846300125121,1.157138168811798,0.45109042525291443,0.4177562892436981,272.29
28,1.0406558573246003,1.1521656513214111,0.46541598439216614,0.41846999526023865,282.7
29,1.040278786420822,1.1471798062324523,0.4774819016456604,0.4251500368118286,293.18
30,1.0409206748008728,1.1428757786750794,0.4565850496292114,0.4640841782093048,302.98
31,1.0347301244735718,1.141606378555298,0.4616251289844513,0.49074625968933105,313.36
32,1.033289623260498,1.1326040029525757,0.4701326787471771,0.5040372014045715,323.6
33,1.0333949148654937,1.1299566626548767,0.466459721326828,0.5246889591217041,334.05
34,1.0304990649223327,1.1253012418746948,0.4753219187259674,0.5236401557922363,344.08
35,1.0316542565822602,1.1224312424659728,0.49330249428749084,0.5230116844177246,354.51
36,1.026160317659378,1.1197036504745483,0.4686925709247589,0.5850898623466492,364.42
37,1.0255986034870148,1.116628885269165,0.4646264314651489,0.614170491695404,374.6
38,1.0229983031749725,1.114679205417633,0.4761016070842743,0.6203565001487732,384.5
39,1.0214930474758148,1.1113117218017579,0.4684947431087494,0.6566608548164368,394.83
40,1.020128732919693,1.1116066098213195,0.48151087760925293,0.6407470703125,405.28
41,1.0162978231906892,1.1083993792533875,0.47442615032196045,0.6677457094192505,415.3
42,1.013998317718506,1.106494164466858,0.4744153618812561,0.7104104161262512,425.08
43,1.0130195021629333,1.1050928473472594,0.47900885343551636,0.7026993036270142,434.82
44,1.0096992254257202,1.1054994702339171,0.472798615694046,0.7498334050178528,444.35
45,1.0090105712413788,1.0999021410942078,0.5003926753997803,0.6987885236740112,455.18
46,1.0042958199977874,1.0998480796813965,0.49648401141166687,0.72472083568573,465.73
47,1.0105043709278108,1.0983696818351745,0.45869848132133484,0.8157888650894165,476.33
48,0.9997790157794952,1.0961251974105835,0.4848478138446808,0.7745043039321899,485.95
49,0.9995160102844238,1.0934772133827209,0.5033717155456543,0.7590962648391724,495.94
50,0.9990331709384919,1.0948504507541656,0.4831736981868744,0.820071280002594,506.09
51,0.9928803205490112,1.0923641443252563,0.5092509984970093,0.7332955598831177,516.57
52,0.992111200094223,1.0940252363681793,0.48783475160598755,0.87391197681427,526.66
53,0.9932932078838348,1.0896163940429688,0.514319658279419,0.7899267673492432,537.3
54,0.9836270391941071,1.0868516445159913,0.49350816011428833,0.8252798914909363,547.18
55,0.9857033133506775,1.0871258795261383,0.5039385557174683,0.8265639543533325,557.14
56,0.9839003622531891,1.0855717599391936,0.5156828761100769,0.8249510526657104,566.83
57,0.9793525397777557,1.0845205366611481,0.5056540966033936,0.8318975567817688,577.43
58,0.9772438883781434,1.083308357000351,0.4939921200275421,0.855432391166687,587.52
59,0.976589971780777,1.0830216526985168,0.49987998604774475,0.8522152900695801,597.47
60,0.9773931801319122,1.0802149057388306,0.5004889369010925,0.8604307770729065,607.37
61,0.9738751828670502,1.079007053375244,0.49695131182670593,0.933405876159668,617.65
62,0.9734755456447601,1.07841699719429,0.48914456367492676,0.9043912291526794,628.01
