Epoch,Train_Loss,Valid_Loss,Time
119,578.0534118652344,898.1658935546875,375.37
120,570.8000579833985,870.6907958984375,378.53
121,562.3794158935547,842.4434814453125,381.69
122,554.4841552734375,819.2227172851562,384.87
123,547.8487670898437,793.25830078125,388.04
124,539.5554473876953,768.3345336914062,391.2
125,532.007177734375,749.4890747070312,394.36
126,525.3015441894531,723.1611938476562,397.55
127,517.3891983032227,700.3792724609375,400.72
128,509.90186920166013,686.52587890625,403.92
129,501.49613494873046,656.3364868164062,407.08
130,495.0875717163086,635.0243530273438,410.24
131,488.9030364990234,625.5609130859375,413.41
132,476.4894424438477,594.2830810546875,416.58
133,473.21961212158203,576.5857543945312,419.78
134,476.231916809082,567.7096557617188,422.89
135,459.1349166870117,546.7385864257812,426.09
136,450.33739471435547,540.593017578125,429.24
137,472.7280807495117,507.0491027832031,432.41
138,471.3536315917969,507.4683532714844,435.6
139,440.196028137207,549.177978515625,438.75
140,464.1886474609375,463.85186767578125,441.91
141,548.0518081665039,450.06304931640625,445.08
142,540.9654922485352,605.1616821289062,448.24
143,460.87516326904296,570.8162841796875,451.4
144,642.1282897949219,429.9411926269531,454.57
145,984.2534683227539,600.1160888671875,457.75
