Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.672823166847229,0.5661480069160462,0.6740213632583618,0.5194146037101746,30.77
2,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6729610919952392,0.4234843373298645,0.6727598309516907,0.5575572848320007,61.18
3,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6724603593349456,0.4376329243183136,0.6723390817642212,0.5537908673286438,92.39
4,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6717512547969818,0.43032612800598147,0.6712124943733215,0.5217600464820862,133.09
5,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6721492230892181,0.4286994129419327,0.6721993684768677,0.5315713882446289,164.55
6,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6722670137882233,0.4268841356039047,0.6723436713218689,0.5328603982925415,200.05
7,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6722591161727905,0.42755606174468996,0.6722524166107178,0.5306104421615601,233.19
8,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6727180063724518,0.42832151055336,0.672795832157135,0.54637610912323,267.53
9,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6728365778923034,0.4276925131678581,0.6726416349411011,0.5361288189888,299.98
10,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6724216043949127,0.4278311640024185,0.6722525954246521,0.5249016284942627,332.65
11,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6724296689033509,0.42685739398002626,0.6723149418830872,0.5330440998077393,366.24
12,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6720934212207794,0.42450778782367704,0.6717246174812317,0.5270214080810547,399.76
13,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.671519672870636,0.42461276352405547,0.6714933514595032,0.5286231637001038,431.97
14,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6715036869049072,0.42361279428005216,0.6712526082992554,0.5277713537216187,466.67
15,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101006,38,0,0.7845664924816039,1.0,0.8792796410635191,0.6708178579807281,0.4276988983154297,0.6716103553771973,0.5259297490119934,498.97
16,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101007,37,0,0.7845648191003112,1.0,0.8792785901672653,0.6725001335144043,0.42253420054912566,0.6743223071098328,0.5410513281822205,532.98
