Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
33,245919,161923,17409,34244,0.6029761525296561,0.8777711546492577,0.7148756186364924,366913,94587,6457,931,0.795044420368364,0.9974690357869097,0.8848270440251572,0.6867705583572388,0.40832299292087554,0.6885017156600952,0.5139660239219666,2228.24
34,243185,160350,18982,36978,0.6026366981798357,0.8680125498370591,0.7113813408844255,366991,94914,6130,853,0.7945161883937173,0.9976810821978882,0.8845831691270494,0.6890165686607361,0.4082560628652573,0.6884654760360718,0.5150968432426453,2301.74
35,245727,161728,17604,34436,0.6030776404756354,0.8770858393149702,0.7147195099604723,366835,94243,6801,1009,0.7956029131730423,0.9972569893759311,0.8850893087648778,0.6885370373725891,0.40701791644096375,0.6885582208633423,0.5112133622169495,2375.3
36,224935,157398,21934,55228,0.5883222217281794,0.8028718995727487,0.6790531565473604,366754,93677,7367,1090,0.7965449763373882,0.997036787333761,0.8855851015665087,0.68871009349823,0.4059774041175842,0.6955029964447021,0.5138428211212158,2447.24
37,201100,139167,40165,79063,0.5910064743275134,0.7177964256522096,0.648260077688055,366535,93215,7829,1309,0.7972485046220772,0.9964414262567828,0.8857845755285805,0.6924546599388123,0.40599733740091326,0.6995733976364136,0.510839581489563,2519.97
38,162740,116962,62370,117423,0.5818335228207163,0.5808761328226782,0.5813544336581139,366989,95321,5723,855,0.7938158378577145,0.9976756451104273,0.8841467968593779,0.6968323171138764,0.40766173005104067,0.7047936320304871,0.5213751196861267,2591.68
39,212276,139454,39878,67887,0.6035197452591476,0.7576874890688635,0.6718732443625741,366903,94600,6444,941,0.7950175838510258,0.9974418503496048,0.8847997279787592,0.6915940463542938,0.409210729598999,0.6916141510009766,0.5141012072563171,2664.1
40,187351,128429,50903,92812,0.593295965545633,0.6687214228859628,0.6287547634589213,366691,93826,7218,1153,0.7962594214762972,0.9968655190787399,0.8853410529950106,0.6949977159500123,0.41211868077516556,0.7003307938575745,0.5277048349380493,2735.45
41,239758,160187,19145,40405,0.5994774281463702,0.8557803849901664,0.7050586083386756,366754,94045,6999,1090,0.7959088452882928,0.997036787333761,0.8851918136036869,0.6929927349090577,0.4028758034110069,0.6875280737876892,0.5078375935554504,2807.56
42,225436,143740,35592,54727,0.6106464125511951,0.8046601442731552,0.694355336734741,366601,93513,7531,1243,0.7967612374324624,0.9966208501429954,0.8855545812710307,0.6900352001190185,0.4095428138971329,0.6895677447319031,0.5070870518684387,2878.77
43,178367,125001,54331,101796,0.587955881965138,0.636654376202425,0.6113368441436702,366675,93855,7189,1169,0.7962022018109569,0.996822022379052,0.8852885290943462,0.6997867703437806,0.4066243827342987,0.7020887732505798,0.5257046222686768,2949.89
44,174346,118817,60515,105817,0.5947066990036259,0.6223020170400803,0.6081915001238388,367068,95259,5785,776,0.7939575235709789,0.9978904100651363,0.8843190137935437,0.7048414528369904,0.40979136526584625,0.7009132504463196,0.5272338390350342,3022.23
45,238646,154999,24333,41517,0.6062467451637897,0.8518112670124177,0.708350153159357,366937,95063,5981,907,0.7942359307359307,0.9975342808364416,0.8843517576797567,0.6935136318206787,0.41063941419124605,0.6831159591674805,0.5052769780158997,3095.22
46,232475,152144,27188,47688,0.6044293183644074,0.8297848038463324,0.6994022100478052,367009,95198,5846,835,0.7940360055126815,0.9977300159850372,0.8843046993497989,0.6845303058624268,0.40880354642868044,0.6869599223136902,0.5096461176872253,3166.9
47,226253,151517,27815,53910,0.5989173306509251,0.8075763037945767,0.6877691193480188,366958,94804,6240,886,0.7946907714363677,0.997591370254782,0.8846560897582708,0.6876396775245667,0.40401105433702467,0.6926036477088928,0.5183537006378174,3238.91
48,229141,152614,26718,51022,0.6002305143351102,0.8178845886144851,0.6923546421157908,366971,95187,5857,873,0.7940379696986745,0.9976267113232783,0.8842653391196648,0.6896795868873596,0.4061075136065483,0.6923457384109497,0.5234623551368713,3310.42
49,230675,153641,25691,49488,0.6002222129705763,0.8233599725873866,0.6943033564642375,366954,95072,5972,890,0.7942280304571604,0.99758049607986,0.8843650210273898,0.6901599824428558,0.404553559422493,0.6906744837760925,0.5177859663963318,3383.12
