Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
1,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6766911029815674,0.6309485793113708,0.6788607835769653,0.5256187319755554,30.54
2,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6805146038532257,0.4313689351081848,0.6806167364120483,0.5675243139266968,61.45
3,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6816086113452912,0.44052410423755645,0.6814664006233215,0.5688676834106445,89.15
4,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101044,0,0,0.7845029090102541,1.0,0.8792397087717454,0.6822854280471802,0.42940815836191176,0.682148277759552,0.533523678779602,121.69
5,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6829351782798767,0.4293214678764343,0.6824117302894592,0.5264785885810852,150.28
6,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6827374339103699,0.42852894961833954,0.681942880153656,0.5362891554832458,178.39
7,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.682425457239151,0.42655554711818694,0.6819086670875549,0.5356073379516602,206.43
8,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6826180338859558,0.42604522705078124,0.6821631789207458,0.5296813249588013,238.48
9,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.682760214805603,0.42655354738235474,0.6822830438613892,0.536207914352417,270.02
10,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6828837156295776,0.42559315264225006,0.6823018789291382,0.5366784930229187,302.54
11,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6830322444438934,0.4251235634088516,0.6823058724403381,0.5310916900634766,335.03
12,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6832125365734101,0.4247998774051666,0.682465136051178,0.5253971815109253,369.98
13,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6831240117549896,0.4252769947052002,0.6821673512458801,0.5273517966270447,401.64
14,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6827855348587036,0.4241238504648209,0.6818587779998779,0.5362117886543274,433.97
15,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6824605166912079,0.4274148091673851,0.681693971157074,0.5371221303939819,465.97
16,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6823247611522675,0.4237907975912094,0.681088387966156,0.5226955413818359,498.43
17,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6812082886695862,0.4248258680105209,0.6811185479164124,0.5252277851104736,530.33
18,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367844,101022,22,0,0.7845397192374793,1.0,0.879262827024895,0.6806370854377747,0.422443100810051,0.6808424592018127,0.5221826434135437,564.3
19,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367842,100803,241,2,0.7849054188138143,0.999994562912539,0.8794903459579264,0.680793285369873,0.42491836100816727,0.6784172058105469,0.5389120578765869,598.43
20,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367842,100993,51,2,0.7845873281644928,0.999994562912539,0.8792906240027536,0.6781708419322967,0.4190734431147575,0.6812407374382019,0.5217901468276978,631.48
21,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366994,96165,4879,850,0.7923715182043316,0.9976892378290797,0.883255535780256,0.6807468116283417,0.41457721292972566,0.6818456649780273,0.5097934603691101,663.95
22,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366784,94690,6354,1060,0.7948096750846202,0.9971183436456759,0.8845436852932169,0.6792134881019593,0.40964607894420624,0.6813935041427612,0.5136316418647766,696.0
23,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366849,95120,5924,995,0.7940987382270239,0.997295048988158,0.8841726991502905,0.6757409811019898,0.41042505353689196,0.6773471832275391,0.5222070217132568,727.48
24,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,367795,100383,661,49,0.7855879601348205,0.9998667913572058,0.879869190045238,0.6714098393917084,0.423207613825798,0.6758989691734314,0.5233124494552612,759.33
